aX,aY,aZ,gX,gY,gZ
0.782,0.86,0.505,0.461,0.526,0.538

0.306,0.214,0.517,0.476,0.536,0.514
0.318,0.224,0.521,0.472,0.537,0.533
0.334,0.243,0.512,0.473,0.538,0.555
0.365,0.278,0.505,0.476,0.539,0.579
0.393,0.311,0.491,0.482,0.536,0.603
0.419,0.352,0.477,0.489,0.531,0.629
0.458,0.432,0.473,0.496,0.528,0.657
0.51,0.54,0.468,0.504,0.525,0.682
0.562,0.627,0.45,0.514,0.519,0.696
0.598,0.684,0.417,0.52,0.512,0.696
0.622,0.731,0.4,0.516,0.511,0.684
0.622,0.759,0.406,0.508,0.515,0.662
0.621,0.789,0.422,0.501,0.521,0.636
0.646,0.854,0.434,0.496,0.527,0.612
0.707,0.945,0.429,0.494,0.528,0.59

0.265,0.178,0.528,0.439,0.529,0.492
0.271,0.227,0.545,0.43,0.547,0.522
0.314,0.295,0.542,0.433,0.564,0.556
0.384,0.357,0.523,0.447,0.575,0.588
0.463,0.428,0.49,0.467,0.575,0.615
0.532,0.516,0.438,0.489,0.564,0.636
0.614,0.607,0.378,0.508,0.543,0.652
0.676,0.673,0.316,0.521,0.515,0.658
0.693,0.71,0.266,0.522,0.487,0.648
0.69,0.739,0.289,0.513,0.476,0.621
0.711,0.759,0.37,0.498,0.487,0.587
0.756,0.805,0.43,0.482,0.504,0.556
0.797,0.838,0.445,0.471,0.515,0.537
0.825,0.825,0.448,0.474,0.518,0.526
0.836,0.772,0.448,0.485,0.515,0.519

0.314,0.249,0.554,0.427,0.556,0.505
0.342,0.29,0.564,0.432,0.564,0.534
0.371,0.32,0.551,0.448,0.566,0.564
0.391,0.338,0.529,0.468,0.561,0.594
0.417,0.365,0.506,0.484,0.556,0.622
0.447,0.422,0.479,0.495,0.552,0.647
0.498,0.517,0.448,0.503,0.544,0.665
0.557,0.612,0.41,0.511,0.533,0.673
0.608,0.696,0.359,0.518,0.521,0.668
0.676,0.767,0.304,0.515,0.51,0.649
0.734,0.806,0.282,0.504,0.503,0.622
0.754,0.814,0.319,0.494,0.502,0.587
0.749,0.799,0.38,0.487,0.504,0.552
0.742,0.773,0.435,0.482,0.503,0.53
0.743,0.745,0.486,0.481,0.501,0.52

0.359,0.29,0.509,0.47,0.558,0.537
0.384,0.299,0.503,0.473,0.56,0.555
0.407,0.313,0.494,0.477,0.558,0.572
0.434,0.335,0.484,0.482,0.553,0.591
0.457,0.38,0.476,0.488,0.545,0.61
0.479,0.439,0.462,0.496,0.536,0.629
0.5,0.48,0.443,0.507,0.525,0.647
0.502,0.506,0.434,0.517,0.512,0.662
0.504,0.566,0.438,0.517,0.503,0.666
0.536,0.632,0.427,0.509,0.503,0.656
0.579,0.697,0.417,0.495,0.512,0.633
0.628,0.787,0.418,0.481,0.526,0.602
