aX,aY,aZ,gX,gY,gZ
0.425,0.211,0.367,0.722,0.479,0.452
0.443,0.119,0.427,0.655,0.489,0.447
0.482,0.138,0.495,0.584,0.498,0.448
0.489,0.245,0.561,0.526,0.5,0.456
0.471,0.354,0.618,0.494,0.498,0.467

0.572,0.852,0.3,0.769,0.454,0.531
0.57,0.824,0.259,0.804,0.451,0.529
0.562,0.782,0.229,0.828,0.449,0.523
0.529,0.725,0.214,0.839,0.451,0.511
0.48,0.65,0.233,0.837,0.456,0.496
0.445,0.56,0.275,0.821,0.467,0.48
0.431,0.456,0.323,0.791,0.48,0.465
0.434,0.346,0.371,0.75,0.492,0.452
0.446,0.244,0.403,0.699,0.501,0.444
0.469,0.176,0.445,0.64,0.506,0.444
0.495,0.184,0.495,0.581,0.509,0.45
0.506,0.254,0.543,0.532,0.509,0.46
0.497,0.335,0.594,0.502,0.506,0.472
0.483,0.405,0.637,0.49,0.503,0.485
0.469,0.443,0.658,0.492,0.502,0.494

0.6,0.855,0.38,0.67,0.47,0.533
0.623,0.909,0.333,0.715,0.459,0.543
0.651,0.956,0.269,0.765,0.447,0.551
0.659,0.975,0.187,0.82,0.433,0.557
0.648,0.963,0.096,0.873,0.42,0.561
0.63,0.909,0.011,0.918,0.413,0.56
0.571,0.817,0,0.947,0.413,0.552
0.478,0.675,0,0.947,0.423,0.534
0.372,0.449,0.064,0.916,0.447,0.504
0.302,0.163,0.164,0.852,0.482,0.469
0.392,0,0.285,0.749,0.518,0.443
0.466,0,0.34,0.625,0.538,0.431
0.565,0.076,0.397,0.517,0.54,0.441
0.596,0.282,0.511,0.454,0.529,0.461
0.519,0.469,0.619,0.438,0.508,0.481

0.549,0.816,0.38,0.631,0.484,0.515
0.551,0.834,0.354,0.67,0.478,0.519
0.557,0.852,0.324,0.709,0.473,0.522
0.568,0.854,0.283,0.747,0.469,0.526
0.576,0.829,0.237,0.78,0.466,0.53
0.577,0.811,0.206,0.807,0.463,0.531
0.581,0.809,0.189,0.825,0.461,0.529
0.572,0.779,0.169,0.837,0.458,0.521
