aX,aY,aZ,gX,gY,gZ
0.627,0.418,0.543,0.488,0.508,0.543
0.613,0.463,0.529,0.483,0.508,0.539
0.604,0.496,0.516,0.483,0.509,0.537
0.604,0.514,0.507,0.486,0.51,0.534
0.606,0.52,0.501,0.489,0.51,0.531
0.602,0.517,0.498,0.492,0.508,0.529
0.593,0.513,0.497,0.493,0.505,0.526
0.584,0.512,0.498,0.492,0.503,0.522

0.472,0.7,0.471,0.535,0.511,0.372
0.468,0.664,0.485,0.53,0.504,0.351
0.46,0.628,0.495,0.521,0.498,0.331
0.443,0.591,0.502,0.514,0.493,0.312
0.405,0.491,0.497,0.513,0.491,0.297
0.403,0.258,0.461,0.52,0.495,0.287
0.523,0.012,0.399,0.519,0.502,0.288
0.598,0,0.319,0.499,0.495,0.311
0.616,0,0.365,0.478,0.483,0.359
0.628,0.042,0.494,0.482,0.48,0.428
0.615,0.103,0.564,0.51,0.487,0.495
0.617,0.127,0.588,0.539,0.499,0.539
0.644,0.157,0.594,0.55,0.511,0.559
0.659,0.226,0.589,0.538,0.516,0.564
0.658,0.32,0.58,0.514,0.515,0.557

0.631,0.085,0.455,0.485,0.476,0.377
0.626,0.111,0.533,0.489,0.474,0.43
0.603,0.13,0.579,0.506,0.48,0.479
0.604,0.147,0.594,0.523,0.492,0.513
0.631,0.178,0.598,0.53,0.505,0.535
0.651,0.235,0.59,0.525,0.514,0.546
0.656,0.311,0.575,0.512,0.516,0.549
0.654,0.387,0.56,0.499,0.512,0.544
0.645,0.446,0.546,0.49,0.507,0.535
0.639,0.479,0.538,0.488,0.503,0.527
0.633,0.486,0.534,0.489,0.501,0.521
0.625,0.484,0.531,0.49,0.499,0.516
0.617,0.486,0.527,0.49,0.499,0.514
0.609,0.495,0.522,0.489,0.499,0.513
0.602,0.505,0.518,0.489,0.5,0.513

0.407,0.823,0.52,0.526,0.519,0.491
0.421,0.783,0.498,0.527,0.524,0.458
0.455,0.742,0.482,0.525,0.525,0.423
0.485,0.721,0.471,0.518,0.519,0.393
0.501,0.713,0.466,0.51,0.509,0.368
0.499,0.696,0.468,0.506,0.497,0.348
0.472,0.661,0.475,0.507,0.486,0.332
0.441,0.609,0.491,0.514,0.479,0.317
0.409,0.487,0.501,0.527,0.479,0.303
0.376,0.291,0.475,0.546,0.487,0.293
0.401,0.039,0.43,0.559,0.499,0.295
0.523,0,0.381,0.549,0.508,0.318
0.66,0,0.331,0.516,0.508,0.363
0.687,0,0.377,0.472,0.494,0.422
0.647,0.144,0.507,0.449,0.482,0.485

0.402,0.79,0.53,0.534,0.523,0.498
0.409,0.75,0.516,0.537,0.53,0.474
0.423,0.723,0.494,0.531,0.534,0.448
0.451,0.717,0.478,0.52,0.533,0.42
0.48,0.715,0.469,0.509,0.526,0.393
0.495,0.723,0.454,0.503,0.515,0.371
0.492,0.723,0.448,0.503,0.503,0.353
0.478,0.671,0.452,0.51,0.493,0.336
0.463,0.575,0.459,0.52,0.486,0.319
0.455,0.453,0.462,0.526,0.482,0.305
0.466,0.293,0.444,0.531,0.483,0.297
0.512,0.095,0.409,0.532,0.486,0.302
0.596,0,0.381,0.521,0.487,0.325
0.689,0,0.401,0.497,0.481,0.369
0.695,0.067,0.482,0.475,0.471,0.427

0.44,0.75,0.472,0.52,0.505,0.378
0.455,0.717,0.474,0.523,0.502,0.357
0.454,0.676,0.472,0.526,0.499,0.341
0.446,0.615,0.472,0.529,0.496,0.326
0.443,0.491,0.461,0.536,0.496,0.312
0.46,0.292,0.423,0.544,0.498,0.303
0.533,0.084,0.385,0.543,0.499,0.306
0.604,0,0.384,0.522,0.492,0.328
0.656,0,0.434,0.496,0.482,0.368
0.675,0.022,0.495,0.485,0.477,0.415
0.659,0.075,0.538,0.487,0.477,0.463
0.643,0.137,0.57,0.495,0.485,0.503
0.646,0.178,0.583,0.507,0.495,0.53
0.666,0.225,0.586,0.514,0.504,0.546
0.674,0.293,0.581,0.512,0.509,0.554

0.363,0.805,0.538,0.539,0.506,0.492
