aX,aY,aZ,gX,gY,gZ
0.518,0.396,0.492,0.476,0.498,0.5

0.409,0,0.436,0.448,0.551,0.276
0.549,0,0.382,0.419,0.544,0.315
0.605,0.044,0.385,0.393,0.526,0.375
0.558,0.255,0.428,0.389,0.503,0.438
0.484,0.412,0.501,0.417,0.484,0.482
0.451,0.426,0.56,0.473,0.476,0.501
0.463,0.342,0.577,0.53,0.483,0.512
0.486,0.265,0.569,0.561,0.498,0.525
0.505,0.231,0.557,0.563,0.508,0.535
0.505,0.241,0.539,0.547,0.511,0.538
0.5,0.27,0.527,0.526,0.508,0.532
0.494,0.306,0.52,0.506,0.504,0.521
0.493,0.34,0.512,0.493,0.502,0.513
0.493,0.368,0.504,0.488,0.502,0.508
0.5,0.379,0.499,0.491,0.503,0.506

0.41,0.07,0.454,0.451,0.517,0.28
0.458,0.063,0.45,0.422,0.509,0.302
0.481,0.092,0.468,0.406,0.5,0.336
0.485,0.184,0.493,0.411,0.494,0.381
0.465,0.296,0.525,0.439,0.492,0.432
0.454,0.338,0.552,0.488,0.495,0.477
0.472,0.282,0.561,0.54,0.501,0.507
0.493,0.206,0.562,0.571,0.508,0.525
0.51,0.176,0.567,0.569,0.511,0.534
0.504,0.213,0.563,0.543,0.511,0.532
0.494,0.284,0.545,0.512,0.51,0.523
0.5,0.339,0.531,0.492,0.509,0.51
0.506,0.362,0.52,0.485,0.509,0.5
0.504,0.36,0.512,0.487,0.509,0.497
0.504,0.352,0.503,0.493,0.51,0.499

0.371,0.304,0.547,0.47,0.501,0.294
0.346,0.209,0.538,0.465,0.507,0.299
0.371,0.075,0.516,0.464,0.515,0.313
0.455,0.016,0.48,0.462,0.522,0.343
0.53,0.058,0.456,0.458,0.521,0.39
0.546,0.163,0.465,0.463,0.514,0.444
0.516,0.246,0.481,0.482,0.502,0.49
0.489,0.28,0.505,0.508,0.494,0.517
0.485,0.273,0.531,0.53,0.492,0.527
0.5,0.255,0.544,0.54,0.495,0.527
0.514,0.254,0.544,0.534,0.5,0.524
0.518,0.272,0.533,0.519,0.504,0.519
0.518,0.295,0.518,0.503,0.505,0.514
0.52,0.32,0.505,0.492,0.505,0.51
0.52,0.343,0.497,0.486,0.503,0.507

0.285,0.237,0.594,0.509,0.49,0.291
0.255,0.096,0.572,0.515,0.504,0.305
0.327,0,0.528,0.525,0.523,0.335
0.462,0,0.464,0.525,0.538,0.386
0.532,0,0.425,0.51,0.539,0.448
0.541,0.143,0.46,0.494,0.525,0.502
0.531,0.243,0.52,0.491,0.509,0.532
0.508,0.296,0.562,0.497,0.498,0.537
0.5,0.33,0.565,0.501,0.497,0.53
