aX,aY,aZ,gX,gY,gZ
0.464,0.179,0.348,0.712,0.497,0.446
0.502,0.093,0.42,0.636,0.504,0.434
0.535,0.159,0.5,0.557,0.504,0.427
0.528,0.311,0.548,0.495,0.498,0.428
0.512,0.427,0.605,0.472,0.49,0.435
0.47,0.474,0.653,0.478,0.482,0.446

0.565,0.844,0.341,0.773,0.466,0.529
0.572,0.824,0.287,0.805,0.462,0.527
0.561,0.764,0.232,0.831,0.457,0.523
0.528,0.671,0.203,0.843,0.454,0.515
0.49,0.542,0.217,0.835,0.456,0.501
0.446,0.376,0.269,0.803,0.466,0.482
0.412,0.214,0.336,0.744,0.482,0.459
0.442,0.109,0.414,0.665,0.502,0.441
0.507,0.147,0.484,0.579,0.516,0.429
0.538,0.287,0.537,0.513,0.517,0.426
0.535,0.413,0.599,0.485,0.506,0.435
0.499,0.47,0.651,0.492,0.492,0.45
0.429,0.439,0.666,0.515,0.481,0.466
0.385,0.375,0.654,0.532,0.483,0.481
0.381,0.321,0.635,0.533,0.496,0.494

0.589,0.874,0.387,0.668,0.466,0.511
0.616,0.927,0.329,0.72,0.455,0.519
0.634,0.952,0.236,0.778,0.442,0.527
0.645,0.954,0.124,0.834,0.427,0.534
0.648,0.917,0.02,0.884,0.413,0.538
0.621,0.843,0,0.918,0.401,0.536
0.542,0.735,0,0.93,0.399,0.524
0.446,0.584,0,0.916,0.411,0.5
0.364,0.368,0.081,0.873,0.436,0.469
0.337,0.118,0.207,0.801,0.467,0.44
0.406,0,0.322,0.699,0.495,0.421
0.509,0.002,0.428,0.585,0.508,0.417
0.515,0.202,0.535,0.498,0.503,0.429
0.46,0.419,0.637,0.46,0.492,0.448
0.42,0.498,0.7,0.472,0.486,0.464
