aX,aY,aZ,gX,gY,gZ
0.188,0.433,0.824,0.498,0.343,0.533
0.243,0.369,0.807,0.504,0.403,0.525
0.317,0.354,0.744,0.498,0.447,0.508
0.406,0.371,0.689,0.492,0.476,0.497
0.451,0.393,0.658,0.492,0.488,0.495
0.46,0.407,0.649,0.497,0.491,0.5
0.468,0.409,0.648,0.504,0.496,0.505
0.481,0.404,0.638,0.509,0.505,0.507

0.741,0.356,0.189,0.508,0.41,0.488
0.671,0.358,0.171,0.5,0.366,0.493
0.635,0.323,0.119,0.494,0.326,0.498
0.481,0.286,0.043,0.483,0.285,0.5
0.216,0.291,0.105,0.459,0.24,0.511
0.006,0.345,0.303,0.437,0.218,0.533
0,0.48,0.542,0.427,0.234,0.54
0.088,0.574,0.729,0.435,0.284,0.528
0.194,0.555,0.828,0.459,0.354,0.511
0.259,0.441,0.803,0.486,0.421,0.5
0.343,0.35,0.716,0.498,0.467,0.49
0.439,0.332,0.645,0.496,0.491,0.483
0.476,0.355,0.615,0.493,0.494,0.486
0.473,0.379,0.614,0.495,0.492,0.493
0.473,0.388,0.613,0.501,0.494,0.5

0.777,0.379,0.126,0.53,0.404,0.495
0.72,0.373,0.11,0.529,0.353,0.503
0.594,0.351,0.076,0.532,0.304,0.514
0.443,0.317,0.014,0.537,0.257,0.524
0.206,0.274,0.001,0.538,0.216,0.532
0,0.234,0.112,0.528,0.189,0.538
0,0.239,0.3,0.511,0.193,0.538
0.045,0.333,0.501,0.487,0.221,0.53
0.153,0.435,0.655,0.472,0.257,0.522
0.19,0.47,0.749,0.471,0.299,0.519
0.203,0.455,0.769,0.477,0.348,0.509
0.263,0.411,0.747,0.483,0.398,0.49
0.355,0.365,0.705,0.487,0.437,0.476
0.42,0.339,0.68,0.49,0.459,0.477
0.432,0.336,0.672,0.493,0.468,0.491

0.817,0.396,0.099,0.525,0.393,0.491
0.688,0.388,0.062,0.524,0.336,0.503
0.467,0.337,0,0.528,0.28,0.515
0.188,0.322,0.017,0.524,0.241,0.515
0.014,0.291,0.201,0.51,0.222,0.515
0.071,0.308,0.403,0.494,0.227,0.51
0.163,0.41,0.542,0.473,0.247,0.502
0.207,0.484,0.673,0.464,0.282,0.501
0.221,0.464,0.749,0.478,0.329,0.507
0.244,0.395,0.747,0.496,0.38,0.509
0.313,0.335,0.709,0.507,0.424,0.503
0.397,0.304,0.673,0.511,0.452,0.501
0.43,0.311,0.652,0.51,0.466,0.506
0.437,0.337,0.647,0.508,0.472,0.511
0.447,0.351,0.652,0.507,0.478,0.513

0.782,0.43,0.11,0.533,0.396,0.483
0.667,0.406,0.07,0.535,0.34,0.488
0.514,0.362,0.019,0.54,0.287,0.496
0.277,0.304,0.025,0.536,0.242,0.5
0.063,0.246,0.135,0.518,0.214,0.5
0.023,0.269,0.298,0.487,0.215,0.498
0.135,0.392,0.528,0.453,0.24,0.49
0.232,0.495,0.646,0.44,0.274,0.486
0.239,0.481,0.706,0.454,0.314,0.492
0.243,0.41,0.725,0.475,0.359,0.496
0.296,0.352,0.718,0.489,0.403,0.496
0.359,0.328,0.703,0.496,0.435,0.497
0.398,0.326,0.69,0.499,0.456,0.505
0.414,0.329,0.68,0.503,0.47,0.516
0.422,0.352,0.672,0.505,0.481,0.524

