aX,aY,aZ,gX,gY,gZ
0.302,0.888,0.556,0.335,0.481,0.588
0.383,0.867,0.598,0.41,0.504,0.575
0.446,0.794,0.605,0.46,0.512,0.542
0.462,0.704,0.617,0.488,0.511,0.509

0.612,0.198,0.255,0.313,0.46,0.445
0.631,0.201,0.197,0.268,0.449,0.437
0.639,0.214,0.142,0.222,0.437,0.433
0.629,0.241,0.09,0.178,0.428,0.432
0.608,0.278,0.048,0.141,0.421,0.434
0.589,0.325,0.031,0.115,0.419,0.44
0.568,0.369,0.042,0.103,0.421,0.451
0.526,0.414,0.083,0.107,0.425,0.47
0.456,0.493,0.16,0.126,0.431,0.497
0.359,0.625,0.288,0.164,0.441,0.534
0.264,0.76,0.427,0.225,0.458,0.575
0.256,0.84,0.533,0.304,0.485,0.605
0.329,0.852,0.574,0.38,0.51,0.608
0.428,0.829,0.576,0.433,0.523,0.581
0.482,0.773,0.58,0.464,0.522,0.545

0.56,0.223,0.301,0.355,0.462,0.459
0.573,0.217,0.268,0.311,0.457,0.451
0.592,0.216,0.229,0.267,0.452,0.445
0.612,0.219,0.178,0.223,0.448,0.442
0.609,0.233,0.113,0.179,0.441,0.442
0.589,0.257,0.071,0.14,0.434,0.444
0.551,0.284,0.064,0.111,0.432,0.449
0.5,0.318,0.085,0.096,0.438,0.463
0.445,0.383,0.144,0.092,0.447,0.483
0.393,0.513,0.256,0.105,0.46,0.504
0.338,0.695,0.372,0.144,0.475,0.531
0.306,0.868,0.455,0.216,0.495,0.56
0.343,0.981,0.517,0.307,0.521,0.581
0.454,0.951,0.524,0.402,0.542,0.579
0.558,0.848,0.511,0.472,0.548,0.556

0.677,0.14,0.143,0.274,0.435,0.414
0.714,0.18,0.026,0.199,0.414,0.391
0.732,0.27,0,0.126,0.393,0.374
0.708,0.388,0,0.065,0.377,0.369
0.664,0.481,0,0.029,0.37,0.375
0.594,0.544,0,0.023,0.373,0.389
0.497,0.63,0.077,0.045,0.383,0.416
0.379,0.758,0.317,0.096,0.401,0.458
0.223,0.89,0.532,0.182,0.427,0.511
0.126,0.972,0.657,0.297,0.466,0.562
0.205,0.933,0.693,0.416,0.52,0.591
0.354,0.782,0.654,0.5,0.562,0.582
0.513,0.612,0.595,0.528,0.578,0.547
0.584,0.52,0.583,0.509,0.563,0.502
0.533,0.486,0.593,0.476,0.53,0.469

0.596,0.157,0.206,0.274,0.47,0.436
0.62,0.142,0.139,0.223,0.462,0.427
0.641,0.144,0.068,0.171,0.453,0.422
0.635,0.192,0,0.123,0.445,0.424
0.609,0.274,0,0.087,0.439,0.435
0.567,0.341,0,0.07,0.438,0.45
0.511,0.393,0.006,0.074,0.442,0.47
0.444,0.464,0.084,0.094,0.451,0.497
0.36,0.59,0.21,0.13,0.462,0.534
0.267,0.732,0.354,0.189,0.475,0.579
0.232,0.839,0.46,0.266,0.494,0.616
0.325,0.898,0.509,0.344,0.515,0.619
0.456,0.907,0.518,0.405,0.524,0.586
0.52,0.87,0.539,0.446,0.515,0.545
0.473,0.792,0.596,0.476,0.501,0.511

0.595,0.221,0.289,0.356,0.47,0.452
0.622,0.201,0.222,0.3,0.458,0.433
0.652,0.194,0.144,0.243,0.445,0.418
0.671,0.204,0.061,0.184,0.431,0.407
0.66,0.251,0,0.128,0.418,0.403
0.626,0.313,0,0.085,0.409,0.406
0.594,0.359,0,0.064,0.409,0.417
0.54,0.423,0.006,0.065,0.415,0.437
0.468,0.519,0.114,0.087,0.427,0.469
0.388,0.648,0.264,0.133,0.441,0.51
0.3,0.779,0.412,0.205,0.457,0.552
0.248,0.872,0.531,0.294,0.479,0.586
0.303,0.887,0.592,0.384,0.507,0.599
0.425,0.835,0.593,0.452,0.527,0.579
0.503,0.742,0.585,0.488,0.529,0.54

0.556,0.24,0.346,0.389,0.482,0.466
0.57,0.218,0.319,0.349,0.476,0.454
0.593,0.193,0.283,0.308,0.471,0.445
0.609,0.172,0.233,0.263,0.463,0.436
0.623,0.15,0.177,0.217,0.455,0.429
0.622,0.155,0.106,0.168,0.447,0.425
0.606,0.195,0.042,0.121,0.44,0.426
0.585,0.26,0.005,0.084,0.438,0.431
0.561,0.323,0.001,0.063,0.439,0.441
0.518,0.413,0.037,0.059,0.443,0.46
0.445,0.575,0.146,0.078,0.448,0.492
0.294,0.795,0.318,0.129,0.455,0.539
0.149,0.977,0.483,0.218,0.475,0.589
0.199,1,0.597,0.332,0.517,0.615
0.341,0.966,0.6,0.43,0.55,0.6

0.625,0.122,0.208,0.293,0.453,0.451
0.644,0.087,0.122,0.237,0.442,0.438
0.642,0.099,0.021,0.176,0.429,0.43
0.623,0.158,0,0.118,0.419,0.429
0.59,0.246,0,0.072,0.416,0.434
0.558,0.329,0,0.048,0.42,0.448
0.505,0.417,0,0.047,0.428,0.47
0.435,0.549,0.054,0.068,0.438,0.501
0.364,0.742,0.214,0.114,0.45,0.541
0.265,0.929,0.365,0.191,0.464,0.581
0.283,1,0.487,0.293,0.489,0.601
0.404,1,0.544,0.396,0.513,0.587
0.476,0.897,0.567,0.47,0.522,0.555
0.481,0.717,0.602,0.513,0.52,0.52
0.452,0.559,0.634,0.526,0.516,0.494

0.563,0.204,0.351,0.377,0.473,0.458
0.579,0.184,0.314,0.334,0.466,0.448
0.599,0.157,0.274,0.289,0.459,0.44
0.62,0.135,0.211,0.241,0.451,0.433
0.626,0.146,0.128,0.186,0.44,0.428
0.624,0.191,0.055,0.131,0.429,0.427
0.609,0.268,0,0.085,0.421,0.429
0.564,0.369,0,0.054,0.418,0.437
0.503,0.507,0.058,0.048,0.42,0.455
