aX,aY,aZ,gX,gY,gZ
0.459,0.541,0.461,0.553,0.489,0.516
0.481,0.55,0.496,0.517,0.493,0.507
0.488,0.616,0.501,0.486,0.499,0.501
0.477,0.685,0.496,0.47,0.501,0.495
0.473,0.727,0.503,0.469,0.502,0.491
0.467,0.73,0.51,0.478,0.5,0.488
0.458,0.71,0.508,0.49,0.497,0.488

0.535,1,0.446,0.587,0.551,0.705
0.617,1,0.445,0.625,0.546,0.662
0.623,0.808,0.441,0.649,0.537,0.609
0.558,0.584,0.436,0.641,0.52,0.562
0.496,0.461,0.461,0.598,0.503,0.533
0.496,0.458,0.502,0.538,0.496,0.515
0.516,0.533,0.527,0.484,0.496,0.5
0.514,0.628,0.535,0.448,0.498,0.487
0.503,0.708,0.546,0.434,0.498,0.478
0.482,0.748,0.561,0.44,0.496,0.473
0.452,0.749,0.567,0.457,0.493,0.474
0.43,0.727,0.566,0.476,0.492,0.479
0.426,0.693,0.558,0.492,0.494,0.486
0.439,0.658,0.544,0.502,0.499,0.491
0.461,0.63,0.531,0.508,0.503,0.496

0.35,0.952,0.472,0.551,0.547,0.743
0.496,1,0.412,0.562,0.551,0.707
0.603,0.968,0.378,0.57,0.549,0.658
0.628,0.844,0.411,0.575,0.539,0.606
0.548,0.71,0.438,0.573,0.516,0.563
0.469,0.642,0.487,0.552,0.496,0.541
0.458,0.641,0.537,0.522,0.491,0.53
0.469,0.664,0.555,0.499,0.499,0.522
0.484,0.687,0.548,0.488,0.509,0.518
0.493,0.697,0.54,0.488,0.516,0.515
0.487,0.695,0.53,0.495,0.516,0.515
0.484,0.693,0.52,0.501,0.515,0.515
0.489,0.69,0.509,0.505,0.514,0.511
0.498,0.677,0.497,0.508,0.512,0.504
0.5,0.648,0.484,0.51,0.51,0.497
