aX,aY,aZ,gX,gY,gZ
0.503,0.953,0.437,0.576,0.555,0.537
0.435,0.73,0.453,0.604,0.521,0.529
0.431,0.547,0.507,0.606,0.506,0.53
0.461,0.47,0.543,0.575,0.512,0.524
0.467,0.514,0.537,0.528,0.519,0.513
0.449,0.605,0.522,0.492,0.515,0.502
0.438,0.66,0.532,0.48,0.507,0.494
0.425,0.667,0.548,0.481,0.5,0.49
0.416,0.653,0.553,0.486,0.497,0.486
0.42,0.637,0.549,0.489,0.498,0.482
0.433,0.625,0.542,0.491,0.501,0.48

0.249,0.459,0.532,0.483,0.504,0.714
0.148,0.54,0.522,0.481,0.524,0.741
0.032,0.655,0.517,0.478,0.548,0.761
0,0.79,0.511,0.481,0.574,0.768
0.062,0.996,0.506,0.488,0.592,0.762
0.211,1,0.455,0.489,0.598,0.73
0.396,1,0.345,0.477,0.597,0.673
0.614,1,0.3,0.481,0.591,0.596
0.655,1,0.294,0.501,0.564,0.541
0.533,0.899,0.337,0.527,0.521,0.525
0.444,0.749,0.419,0.551,0.486,0.519
0.435,0.619,0.508,0.558,0.475,0.505
0.428,0.577,0.544,0.541,0.481,0.491
0.389,0.6,0.528,0.515,0.489,0.483
0.37,0.639,0.516,0.5,0.496,0.481

0.169,0.627,0.522,0.505,0.533,0.759
0.115,0.691,0.527,0.515,0.548,0.772
0.101,0.789,0.525,0.522,0.562,0.764
0.146,0.935,0.503,0.515,0.573,0.738
0.269,1,0.441,0.495,0.586,0.69
0.538,1,0.371,0.48,0.601,0.622
0.682,1,0.339,0.487,0.59,0.555
0.586,1,0.349,0.525,0.546,0.514
0.44,0.866,0.392,0.57,0.502,0.503
0.39,0.695,0.461,0.598,0.483,0.504
0.425,0.561,0.534,0.601,0.49,0.501
0.439,0.531,0.548,0.578,0.504,0.497
0.424,0.559,0.517,0.547,0.512,0.495
0.42,0.6,0.505,0.528,0.516,0.494
0.436,0.627,0.514,0.52,0.516,0.492

0.125,0.581,0.504,0.504,0.543,0.778
0.001,0.715,0.472,0.501,0.562,0.787
0,0.894,0.428,0.496,0.584,0.776
0.156,1,0.384,0.486,0.608,0.746
0.463,1,0.306,0.474,0.622,0.694
0.718,1,0.249,0.482,0.608,0.624
0.663,1,0.289,0.52,0.562,0.555
0.455,0.853,0.363,0.556,0.505,0.513
0.371,0.685,0.461,0.57,0.472,0.5
0.395,0.583,0.549,0.561,0.471,0.498
0.4,0.589,0.553,0.531,0.488,0.499
0.406,0.638,0.533,0.506,0.509,0.5
0.411,0.684,0.517,0.499,0.519,0.5
0.412,0.701,0.507,0.505,0.519,0.501
0.419,0.686,0.502,0.515,0.518,0.501

0.253,1,0.443,0.538,0.588,0.765
0.402,1,0.392,0.585,0.589,0.728
0.545,1,0.388,0.63,0.586,0.675
0.611,0.903,0.381,0.656,0.578,0.614
0.565,0.65,0.375,0.655,0.556,0.56
0.501,0.492,0.415,0.626,0.524,0.533
0.493,0.453,0.476,0.577,0.499,0.524
0.5,0.504,0.519,0.525,0.491,0.519
0.478,0.59,0.53,0.485,0.491,0.509
0.448,0.66,0.538,0.466,0.49,0.499
0.411,0.695,0.556,0.465,0.486,0.493
0.378,0.697,0.574,0.475,0.483,0.493
0.367,0.682,0.58,0.485,0.487,0.493
0.378,0.665,0.571,0.493,0.494,0.492
0.396,0.649,0.554,0.498,0.501,0.49

0.102,0.416,0.539,0.499,0.51,0.763
0,0.604,0.46,0.46,0.542,0.768
0.005,0.857,0.348,0.421,0.592,0.754
0.318,1,0.315,0.408,0.635,0.719
0.505,1,0.329,0.422,0.632,0.673
0.489,1,0.342,0.467,0.589,0.621
0.457,1,0.395,0.522,0.552,0.583
0.447,0.994,0.426,0.569,0.535,0.559
0.451,0.796,0.435,0.599,0.528,0.542
0.46,0.6,0.435,0.601,0.524,0.531
0.489,0.53,0.435,0.57,0.523,0.522
0.507,0.569,0.441,0.527,0.523,0.51
0.48,0.636,0.451,0.499,0.516,0.499
0.449,0.68,0.466,0.49,0.507,0.493
0.435,0.687,0.483,0.494,0.501,0.49

0.188,0.999,0.39,0.434,0.603,0.732
0.469,1,0.362,0.442,0.614,0.683
0.603,1,0.328,0.481,0.592,0.624
0.6,1,0.352,0.538,0.557,0.57
0.501,0.964,0.373,0.591,0.523,0.533
0.438,0.727,0.426,0.624,0.5,0.52
0.436,0.529,0.493,0.633,0.491,0.519
0.463,0.423,0.535,0.608,0.497,0.519
0.468,0.46,0.51,0.557,0.511,0.52
0.491,0.566,0.496,0.509,0.519,0.515
0.485,0.656,0.499,0.486,0.515,0.505
0.462,0.689,0.508,0.483,0.504,0.497
0.448,0.684,0.521,0.488,0.496,0.49
0.435,0.653,0.525,0.494,0.493,0.485
0.431,0.624,0.525,0.498,0.493,0.483

0.232,0.42,0.53,0.497,0.489,0.734
0.13,0.566,0.507,0.486,0.506,0.759
0.088,0.787,0.476,0.476,0.529,0.766
0.152,0.987,0.451,0.481,0.55,0.758
0.334,1,0.448,0.502,0.558,0.735
0.483,1,0.486,0.531,0.554,0.691
0.497,0.905,0.522,0.552,0.542,0.633
0.438,0.775,0.504,0.552,0.527,0.58
0.422,0.698,0.485,0.535,0.515,0.549
0.436,0.681,0.51,0.515,0.504,0.537
0.434,0.69,0.547,0.5,0.497,0.53
0.408,0.702,0.56,0.491,0.495,0.521
0.387,0.718,0.561,0.486,0.498,0.513
0.375,0.728,0.563,0.487,0.501,0.508
0.373,0.726,0.559,0.492,0.504,0.505

0.195,0.804,0.445,0.469,0.54,0.754
0.208,0.925,0.43,0.483,0.549,0.749
0.254,0.952,0.427,0.506,0.553,0.733
0.332,0.888,0.473,0.526,0.554,0.71
0.396,0.834,0.527,0.527,0.551,0.674
0.412,0.846,0.534,0.507,0.545,0.626
0.429,0.867,0.504,0.487,0.538,0.577
0.448,0.856,0.484,0.48,0.529,0.54
0.459,0.834,0.486,0.483,0.517,0.521
0.455,0.806,0.499,0.493,0.505,0.511
0.431,0.758,0.512,0.505,0.497,0.502
0.411,0.703,0.516,0.514,0.494,0.495
0.4,0.652,0.512,0.517,0.496,0.49
0.402,0.617,0.503,0.515,0.5,0.489
0.419,0.599,0.496,0.511,0.503,0.491

0.037,0.718,0.469,0.477,0.581,0.736
0.136,0.984,0.446,0.457,0.604,0.711
0.391,1,0.402,0.452,0.616,0.669
0.545,1,0.315,0.463,0.6,0.62
0.554,1,0.292,0.492,0.57,0.574
0.486,0.941,0.342,0.533,0.54,0.538
0.442,0.777,0.413,0.566,0.515,0.526
0.439,0.67,0.466,0.578,0.503,0.525
0.435,0.613,0.476,0.571,0.505,0.524
0.431,0.593,0.462,0.555,0.515,0.521
0.445,0.591,0.453,0.537,0.522,0.516
0.448,0.616,0.457,0.52,0.519,0.507
0.438,0.636,0.467,0.509,0.511,0.5
0.433,0.64,0.481,0.504,0.504,0.495
0.435,0.64,0.493,0.502,0.501,0.491

0.516,0.465,0.517,0.424,0.483,0.61
0.481,0.493,0.564,0.445,0.482,0.637
0.411,0.457,0.572,0.478,0.486,0.666
0.316,0.463,0.561,0.5,0.498,0.7
0.237,0.624,0.533,0.504,0.516,0.734
0.259,0.868,0.482,0.509,0.537,0.755
0.416,1,0.433,0.533,0.547,0.753
0.506,0.916,0.42,0.581,0.532,0.728
0.454,0.717,0.496,0.619,0.509,0.692
0.37,0.598,0.571,0.611,0.499,0.662
