aX,aY,aZ,gX,gY,gZ
0.414,0.547,0.276,0.533,0.462,0.497
0.434,0.543,0.312,0.513,0.474,0.5
0.444,0.569,0.337,0.494,0.484,0.5
0.448,0.605,0.36,0.485,0.493,0.497
0.45,0.635,0.387,0.482,0.501,0.496
0.455,0.654,0.413,0.482,0.508,0.498
0.459,0.662,0.435,0.485,0.513,0.503
0.463,0.657,0.456,0.489,0.517,0.507
0.466,0.638,0.479,0.496,0.519,0.511
0.469,0.612,0.499,0.502,0.52,0.513
0.467,0.589,0.511,0.505,0.518,0.514
0.461,0.571,0.517,0.505,0.516,0.514
0.453,0.559,0.518,0.504,0.514,0.511
0.447,0.554,0.519,0.501,0.512,0.508
0.442,0.558,0.52,0.497,0.511,0.505
0.442,0.567,0.523,0.493,0.51,0.502
0.444,0.58,0.526,0.49,0.51,0.5
0.446,0.595,0.529,0.488,0.509,0.498
0.448,0.61,0.531,0.488,0.508,0.497

0.629,0.602,0.758,0.507,0.438,0.486
0.678,0.603,0.761,0.51,0.408,0.477
0.715,0.616,0.741,0.513,0.377,0.463
0.727,0.648,0.702,0.518,0.348,0.448
0.745,0.694,0.63,0.525,0.324,0.439
0.715,0.721,0.535,0.535,0.307,0.436
0.655,0.726,0.414,0.539,0.3,0.439
0.523,0.713,0.269,0.534,0.303,0.449
0.372,0.67,0.155,0.521,0.321,0.463
0.285,0.653,0.101,0.504,0.357,0.478
0.29,0.669,0.119,0.494,0.402,0.488
0.341,0.661,0.196,0.499,0.446,0.49
0.406,0.621,0.286,0.507,0.477,0.493
0.449,0.594,0.361,0.503,0.492,0.498
0.476,0.602,0.411,0.492,0.497,0.502
0.485,0.625,0.442,0.485,0.498,0.502
0.477,0.642,0.456,0.485,0.498,0.501
0.468,0.643,0.459,0.49,0.499,0.501
0.462,0.631,0.459,0.496,0.5,0.504
0.455,0.616,0.46,0.499,0.503,0.506
0.449,0.599,0.465,0.502,0.505,0.508
0.446,0.582,0.472,0.503,0.508,0.509
0.446,0.568,0.48,0.503,0.51,0.508
0.447,0.559,0.489,0.501,0.511,0.507
0.448,0.559,0.499,0.499,0.511,0.504
0.449,0.564,0.508,0.496,0.51,0.501
0.451,0.575,0.516,0.493,0.509,0.498
0.453,0.591,0.522,0.49,0.507,0.496
0.454,0.61,0.524,0.489,0.505,0.494
0.454,0.624,0.522,0.49,0.503,0.494

0.643,0.602,0.768,0.514,0.424,0.476
0.677,0.602,0.761,0.514,0.393,0.468
0.696,0.622,0.718,0.514,0.362,0.458
0.704,0.647,0.656,0.517,0.337,0.448
0.707,0.675,0.589,0.52,0.32,0.442
0.697,0.707,0.505,0.522,0.311,0.441
0.645,0.734,0.41,0.519,0.308,0.445
0.562,0.732,0.301,0.51,0.314,0.459
0.451,0.722,0.175,0.499,0.328,0.477
0.358,0.737,0.078,0.496,0.352,0.487
0.298,0.733,0.06,0.51,0.394,0.486
0.307,0.704,0.106,0.527,0.442,0.488
0.359,0.653,0.18,0.531,0.48,0.499
0.421,0.616,0.265,0.522,0.505,0.512
0.468,0.608,0.342,0.51,0.52,0.52
0.495,0.611,0.408,0.503,0.528,0.521
0.504,0.61,0.456,0.501,0.53,0.518
0.499,0.602,0.486,0.502,0.528,0.517
0.489,0.598,0.502,0.502,0.525,0.516
0.478,0.597,0.511,0.501,0.522,0.516
0.47,0.593,0.518,0.502,0.52,0.515
0.461,0.583,0.522,0.503,0.518,0.514
0.454,0.568,0.524,0.504,0.516,0.513
0.447,0.556,0.524,0.504,0.514,0.511
0.445,0.547,0.524,0.501,0.513,0.508
0.443,0.549,0.527,0.497,0.512,0.505
0.446,0.561,0.531,0.493,0.511,0.501
0.449,0.575,0.536,0.489,0.51,0.498
0.452,0.589,0.538,0.486,0.508,0.496
0.455,0.603,0.538,0.486,0.506,0.494

0.731,0.588,0.835,0.521,0.402,0.467
0.748,0.577,0.778,0.53,0.364,0.45
0.752,0.613,0.703,0.537,0.334,0.431
0.754,0.667,0.624,0.546,0.315,0.418
0.761,0.712,0.551,0.556,0.306,0.412
0.745,0.732,0.485,0.562,0.304,0.411
0.68,0.747,0.395,0.559,0.306,0.415
0.558,0.755,0.286,0.546,0.312,0.424
0.428,0.736,0.19,0.528,0.328,0.439
0.335,0.714,0.141,0.512,0.357,0.458
0.325,0.7,0.144,0.502,0.395,0.473
0.352,0.686,0.191,0.499,0.433,0.484
0.4,0.661,0.248,0.498,0.463,0.491
0.424,0.642,0.296,0.495,0.48,0.496
0.436,0.638,0.337,0.489,0.491,0.5
0.447,0.646,0.375,0.485,0.5,0.503
0.459,0.647,0.412,0.486,0.507,0.506
0.469,0.639,0.442,0.49,0.513,0.508
0.473,0.623,0.465,0.495,0.516,0.509
0.475,0.606,0.481,0.499,0.518,0.51
0.471,0.592,0.494,0.501,0.518,0.51
0.466,0.585,0.503,0.501,0.518,0.509
0.461,0.581,0.512,0.501,0.518,0.507
0.454,0.582,0.519,0.5,0.517,0.505
0.449,0.585,0.526,0.499,0.517,0.504
0.448,0.59,0.532,0.497,0.517,0.503
0.448,0.596,0.539,0.495,0.517,0.503
0.45,0.604,0.545,0.494,0.517,0.502
0.455,0.608,0.552,0.493,0.516,0.502
0.461,0.61,0.558,0.494,0.515,0.501

0.639,0.542,0.792,0.503,0.448,0.486
0.678,0.529,0.792,0.501,0.419,0.478
0.711,0.53,0.77,0.496,0.387,0.467
0.734,0.553,0.721,0.494,0.357,0.453
0.741,0.614,0.645,0.495,0.332,0.439
0.741,0.668,0.57,0.506,0.315,0.43
0.747,0.681,0.491,0.523,0.309,0.425
0.7,0.696,0.401,0.533,0.308,0.422
0.611,0.724,0.311,0.531,0.313,0.424
0.463,0.739,0.212,0.519,0.325,0.434
0.307,0.709,0.127,0.504,0.347,0.453
0.232,0.685,0.109,0.486,0.384,0.478
0.269,0.691,0.161,0.476,0.431,0.496
0.333,0.702,0.245,0.484,0.471,0.501
0.38,0.698,0.323,0.501,0.496,0.5
0.412,0.674,0.383,0.513,0.508,0.503
0.436,0.641,0.422,0.518,0.512,0.509
0.449,0.614,0.444,0.517,0.512,0.513
0.451,0.601,0.457,0.515,0.511,0.514
0.448,0.597,0.464,0.513,0.51,0.513
0.444,0.588,0.47,0.512,0.511,0.513
0.442,0.577,0.478,0.51,0.512,0.512
0.443,0.569,0.49,0.508,0.513,0.512
