aX,aY,aZ,gX,gY,gZ
0.464,0.595,0.563,0.496,0.486,0.5
0.455,0.599,0.555,0.496,0.487,0.5
0.445,0.601,0.547,0.496,0.488,0.5
0.437,0.597,0.54,0.498,0.49,0.5
0.433,0.592,0.537,0.5,0.492,0.5
0.43,0.59,0.536,0.501,0.494,0.5

0.239,0.69,0.213,0.495,0.546,0.522
0.279,0.689,0.184,0.494,0.58,0.533
0.356,0.676,0.164,0.497,0.617,0.54
0.487,0.664,0.154,0.502,0.653,0.543
0.641,0.623,0.212,0.507,0.685,0.546
0.749,0.605,0.342,0.504,0.703,0.55
0.777,0.618,0.485,0.491,0.702,0.555
0.777,0.624,0.624,0.483,0.685,0.558
0.766,0.611,0.759,0.483,0.659,0.555
0.759,0.589,0.842,0.489,0.624,0.547
0.727,0.544,0.84,0.498,0.585,0.536
0.67,0.508,0.78,0.505,0.55,0.522
0.611,0.507,0.715,0.506,0.527,0.507
0.566,0.523,0.679,0.504,0.515,0.496
0.543,0.553,0.67,0.501,0.511,0.491
0.529,0.579,0.668,0.499,0.508,0.49
0.519,0.598,0.667,0.498,0.504,0.492
0.513,0.613,0.665,0.498,0.501,0.494
0.511,0.612,0.652,0.498,0.497,0.496
0.504,0.601,0.63,0.499,0.492,0.498
0.494,0.599,0.607,0.498,0.489,0.498
0.486,0.603,0.587,0.497,0.487,0.498
0.478,0.604,0.573,0.497,0.487,0.498
0.471,0.605,0.562,0.498,0.487,0.498
0.462,0.607,0.551,0.499,0.488,0.498
0.45,0.604,0.541,0.501,0.489,0.498
0.442,0.599,0.536,0.503,0.491,0.498
0.437,0.594,0.534,0.504,0.494,0.498
0.436,0.592,0.534,0.504,0.496,0.498
0.437,0.593,0.537,0.504,0.498,0.498

0.32,0.649,0.342,0.506,0.516,0.507
0.292,0.664,0.294,0.502,0.533,0.514
0.284,0.683,0.248,0.497,0.555,0.522
0.301,0.683,0.213,0.495,0.582,0.53
0.359,0.677,0.192,0.497,0.613,0.538
0.462,0.673,0.17,0.5,0.645,0.542
0.612,0.636,0.199,0.506,0.675,0.544
0.72,0.596,0.298,0.507,0.696,0.545
0.758,0.602,0.433,0.497,0.7,0.55
0.761,0.637,0.566,0.483,0.688,0.554
0.753,0.637,0.708,0.478,0.667,0.556
0.751,0.617,0.826,0.482,0.638,0.554
0.744,0.568,0.863,0.49,0.602,0.548
0.701,0.51,0.823,0.5,0.562,0.535
0.634,0.495,0.753,0.504,0.531,0.517
0.576,0.511,0.697,0.505,0.513,0.501
0.546,0.538,0.673,0.505,0.506,0.489
0.526,0.569,0.663,0.506,0.503,0.483
0.51,0.588,0.654,0.507,0.501,0.482
0.5,0.598,0.642,0.505,0.498,0.484
0.495,0.603,0.629,0.503,0.496,0.489
0.488,0.61,0.617,0.499,0.493,0.493
0.484,0.614,0.605,0.496,0.491,0.497
0.483,0.614,0.592,0.495,0.489,0.5
0.481,0.607,0.578,0.495,0.488,0.501
0.475,0.599,0.564,0.497,0.488,0.501
0.464,0.595,0.551,0.498,0.488,0.5
0.452,0.594,0.539,0.499,0.488,0.498
0.439,0.594,0.529,0.501,0.49,0.497
0.431,0.592,0.523,0.502,0.492,0.496

0.318,0.653,0.337,0.505,0.515,0.506
0.305,0.647,0.298,0.509,0.535,0.51
0.294,0.658,0.251,0.512,0.558,0.513
0.301,0.669,0.198,0.515,0.585,0.515
0.356,0.664,0.152,0.521,0.616,0.52
0.48,0.636,0.142,0.527,0.652,0.527
0.624,0.615,0.212,0.525,0.682,0.536
0.71,0.626,0.331,0.511,0.697,0.549
0.765,0.637,0.491,0.494,0.698,0.561
0.783,0.63,0.673,0.481,0.686,0.57
0.787,0.607,0.82,0.476,0.657,0.571
0.779,0.569,0.874,0.479,0.616,0.562
0.725,0.515,0.835,0.489,0.571,0.543
0.648,0.506,0.761,0.498,0.537,0.52
0.585,0.523,0.702,0.502,0.519,0.5
0.55,0.549,0.674,0.506,0.512,0.488
0.527,0.579,0.664,0.507,0.509,0.483
0.51,0.598,0.66,0.507,0.507,0.484
0.502,0.608,0.656,0.505,0.504,0.489
0.499,0.616,0.651,0.502,0.5,0.495
0.494,0.615,0.636,0.5,0.496,0.499
0.491,0.602,0.613,0.499,0.492,0.503
0.485,0.59,0.59,0.498,0.49,0.504
0.479,0.586,0.574,0.497,0.489,0.503
0.472,0.592,0.566,0.496,0.489,0.501
0.464,0.597,0.56,0.497,0.489,0.5
0.456,0.597,0.552,0.499,0.49,0.498
0.447,0.592,0.542,0.502,0.491,0.497
0.439,0.587,0.535,0.504,0.493,0.496
0.436,0.588,0.534,0.504,0.495,0.496

0.284,0.69,0.291,0.51,0.51,0.496
0.257,0.713,0.233,0.512,0.533,0.503
0.269,0.731,0.186,0.518,0.563,0.511
0.333,0.713,0.156,0.531,0.599,0.517
0.435,0.661,0.155,0.547,0.636,0.522
0.551,0.596,0.196,0.554,0.666,0.531
0.65,0.572,0.278,0.542,0.683,0.545
0.72,0.595,0.387,0.519,0.689,0.559
0.751,0.624,0.52,0.497,0.684,0.569
0.769,0.632,0.659,0.485,0.669,0.574
0.776,0.616,0.766,0.481,0.644,0.573
0.766,0.581,0.81,0.488,0.611,0.563
0.721,0.532,0.794,0.501,0.578,0.545
