aX,aY,aZ,gX,gY,gZ
0.388,0.462,0.518,0.51,0.502,0.513
0.397,0.465,0.517,0.51,0.501,0.511
0.401,0.466,0.514,0.508,0.5,0.511
0.399,0.459,0.512,0.507,0.499,0.512
0.394,0.45,0.511,0.505,0.498,0.513
0.394,0.437,0.509,0.503,0.498,0.514
0.393,0.422,0.507,0.502,0.498,0.514

0.58,0.053,0.414,0.479,0.49,0.534
0.593,0.056,0.417,0.464,0.491,0.511
0.606,0.083,0.423,0.459,0.494,0.482
0.604,0.118,0.424,0.467,0.501,0.445
0.588,0.142,0.411,0.482,0.511,0.406
0.578,0.155,0.392,0.496,0.523,0.374
0.585,0.213,0.386,0.497,0.537,0.351
0.616,0.302,0.402,0.49,0.55,0.335
0.654,0.4,0.437,0.484,0.561,0.324
0.686,0.543,0.484,0.48,0.566,0.315
0.66,0.803,0.542,0.481,0.566,0.309
0.534,1,0.584,0.495,0.563,0.311
0.409,1,0.632,0.522,0.564,0.338
0.374,1,0.721,0.536,0.565,0.391
0.393,0.912,0.786,0.526,0.552,0.455
0.431,0.79,0.814,0.502,0.526,0.509
0.436,0.714,0.8,0.479,0.498,0.539
0.411,0.648,0.748,0.472,0.476,0.549
0.388,0.569,0.675,0.479,0.463,0.549
0.371,0.493,0.6,0.489,0.459,0.545
0.36,0.446,0.546,0.495,0.463,0.539
0.357,0.428,0.515,0.498,0.469,0.532
0.356,0.424,0.502,0.5,0.478,0.526
0.363,0.428,0.501,0.502,0.486,0.519
0.374,0.433,0.502,0.505,0.492,0.513
0.383,0.439,0.504,0.507,0.496,0.508
0.391,0.449,0.51,0.507,0.499,0.504
0.398,0.448,0.513,0.507,0.499,0.503
0.397,0.44,0.513,0.505,0.498,0.503
0.392,0.43,0.514,0.503,0.497,0.504

0.562,0.184,0.462,0.504,0.477,0.545
0.568,0.117,0.437,0.501,0.478,0.528
0.571,0.088,0.42,0.491,0.479,0.507
0.576,0.084,0.407,0.48,0.482,0.482
0.577,0.09,0.397,0.474,0.488,0.451
0.581,0.106,0.395,0.472,0.496,0.416
0.595,0.136,0.405,0.475,0.508,0.379
0.618,0.197,0.427,0.478,0.521,0.344
0.643,0.265,0.443,0.484,0.532,0.313
0.683,0.353,0.452,0.49,0.543,0.29
0.728,0.524,0.49,0.49,0.552,0.276
0.72,0.775,0.545,0.493,0.555,0.272
0.624,1,0.604,0.511,0.555,0.276
0.459,1,0.648,0.542,0.555,0.297
0.357,1,0.684,0.568,0.555,0.349
0.389,0.948,0.733,0.562,0.548,0.423
0.434,0.793,0.762,0.523,0.526,0.491
0.436,0.731,0.768,0.477,0.497,0.536
0.415,0.689,0.74,0.452,0.473,0.558
0.396,0.622,0.675,0.455,0.46,0.563
0.369,0.535,0.594,0.475,0.459,0.555
0.348,0.483,0.531,0.494,0.466,0.54
0.34,0.469,0.505,0.507,0.479,0.526
0.349,0.47,0.508,0.514,0.492,0.515
0.363,0.472,0.518,0.516,0.499,0.509
0.375,0.479,0.53,0.513,0.502,0.507
0.386,0.486,0.537,0.508,0.502,0.506
0.392,0.508,0.544,0.504,0.5,0.506
0.393,0.504,0.539,0.502,0.497,0.507
0.398,0.499,0.531,0.501,0.495,0.509

0.584,0.078,0.398,0.486,0.507,0.505
0.609,0.052,0.391,0.481,0.513,0.476
0.628,0.056,0.393,0.479,0.519,0.439
0.624,0.081,0.392,0.478,0.525,0.402
0.626,0.157,0.408,0.475,0.531,0.37
0.638,0.242,0.421,0.474,0.538,0.345
0.667,0.317,0.437,0.476,0.546,0.326
0.699,0.421,0.464,0.476,0.551,0.311
0.72,0.542,0.502,0.477,0.553,0.299
0.73,0.716,0.555,0.483,0.552,0.292
0.659,0.998,0.625,0.495,0.55,0.289
0.477,1,0.659,0.523,0.547,0.303
0.34,1,0.686,0.55,0.547,0.351
0.368,0.991,0.744,0.546,0.542,0.427
0.428,0.811,0.775,0.513,0.523,0.502
0.438,0.709,0.758,0.475,0.496,0.55
0.423,0.651,0.735,0.454,0.474,0.567
0.397,0.58,0.667,0.46,0.462,0.563
0.366,0.503,0.585,0.478,0.461,0.55
0.343,0.465,0.522,0.495,0.468,0.533
0.336,0.47,0.5,0.504,0.481,0.518
0.342,0.489,0.506,0.508,0.493,0.508
0.352,0.504,0.525,0.509,0.501,0.503
0.368,0.512,0.544,0.509,0.505,0.503
0.38,0.516,0.552,0.507,0.504,0.504
0.387,0.515,0.552,0.505,0.502,0.506
0.389,0.51,0.545,0.503,0.498,0.509
0.385,0.502,0.537,0.501,0.496,0.511
0.38,0.486,0.533,0.5,0.495,0.513
0.38,0.469,0.528,0.499,0.495,0.514

0.526,0.137,0.379,0.483,0.503,0.48
0.536,0.137,0.377,0.486,0.514,0.454
0.548,0.161,0.383,0.488,0.527,0.427
0.567,0.19,0.395,0.488,0.538,0.403
0.589,0.223,0.41,0.486,0.546,0.381
0.609,0.276,0.431,0.481,0.553,0.36
0.632,0.345,0.457,0.477,0.557,0.341
0.651,0.435,0.486,0.474,0.559,0.328
0.659,0.591,0.521,0.473,0.557,0.319
0.61,0.76,0.554,0.478,0.554,0.317
0.532,0.841,0.588,0.494,0.553,0.327
0.493,0.864,0.643,0.508,0.554,0.351
0.478,0.915,0.718,0.512,0.548,0.383
0.434,0.951,0.753,0.509,0.532,0.417
0.387,0.917,0.733,0.503,0.512,0.457
0.381,0.838,0.708,0.494,0.496,0.497
0.39,0.741,0.691,0.484,0.486,0.528
0.39,0.635,0.661,0.479,0.478,0.546
0.377,0.549,0.619,0.48,0.472,0.55
0.36,0.499,0.57,0.485,0.47,0.544
0.346,0.475,0.528,0.492,0.473,0.533
0.34,0.473,0.506,0.499,0.481,0.523
0.343,0.481,0.501,0.505,0.49,0.515
0.355,0.488,0.507,0.509,0.497,0.51
0.37,0.494,0.517,0.511,0.502,0.507
0.382,0.494,0.525,0.51,0.503,0.507
0.39,0.49,0.528,0.509,0.503,0.509
0.391,0.479,0.53,0.507,0.501,0.51
0.387,0.466,0.53,0.504,0.499,0.511
0.384,0.458,0.53,0.501,0.498,0.511

0.555,0.123,0.43,0.484,0.484,0.535
0.555,0.116,0.421,0.475,0.485,0.512
0.553,0.126,0.413,0.471,0.488,0.487
0.557,0.125,0.398,0.474,0.495,0.459
0.563,0.119,0.386,0.482,0.504,0.428
0.565,0.125,0.379,0.486,0.516,0.397
0.576,0.19,0.393,0.485,0.528,0.37
0.597,0.274,0.414,0.484,0.539,0.348
0.624,0.337,0.435,0.487,0.548,0.329
0.643,0.415,0.459,0.489,0.554,0.314
0.651,0.572,0.488,0.488,0.557,0.306
0.625,0.803,0.542,0.492,0.558,0.303
0.527,0.998,0.596,0.51,0.557,0.309
0.406,1,0.632,0.536,0.557,0.334
0.355,0.999,0.676,0.552,0.557,0.383
0.391,0.863,0.74,0.54,0.547,0.446
0.429,0.742,0.769,0.505,0.522,0.503
0.418,0.694,0.757,0.468,0.492,0.538
0.395,0.662,0.723,0.451,0.47,0.553
0.372,0.602,0.656,0.457,0.46,0.556
0.352,0.526,0.584,0.474,0.46,0.55
0.342,0.473,0.529,0.491,0.468,0.539
0.343,0.45,0.506,0.5,0.48,0.528
0.353,0.454,0.508,0.505,0.491,0.518
0.364,0.468,0.523,0.506,0.499,0.512
0.376,0.48,0.537,0.507,0.503,0.508
0.388,0.48,0.543,0.507,0.503,0.507
0.392,0.486,0.544,0.506,0.501,0.506
0.393,0.492,0.541,0.504,0.498,0.506
0.387,0.482,0.535,0.503,0.496,0.508

0.553,0.102,0.422,0.475,0.495,0.497
0.563,0.099,0.416,0.471,0.5,0.467
0.569,0.109,0.413,0.471,0.508,0.433
0.576,0.142,0.417,0.474,0.518,0.397
0.591,0.195,0.429,0.477,0.528,0.365
0.614,0.264,0.444,0.48,0.537,0.337
0.643,0.349,0.471,0.483,0.545,0.316
0.67,0.467,0.502,0.487,0.55,0.301
0.674,0.67,0.533,0.49,0.552,0.293
0.608,0.919,0.578,0.499,0.552,0.293
0.481,1,0.616,0.519,0.551,0.31
0.371,1,0.652,0.541,0.55,0.351
0.35,0.965,0.695,0.545,0.545,0.413
0.396,0.825,0.734,0.521,0.531,0.478
0.42,0.741,0.748,0.486,0.507,0.527
0.408,0.677,0.729,0.461,0.481,0.555
0.39,0.613,0.684,0.456,0.465,0.566
0.374,0.544,0.619,0.466,0.459,0.563
0.357,0.48,0.556,0.483,0.463,0.552
0.349,0.44,0.512,0.497,0.473,0.538
0.349,0.429,0.499,0.505,0.486,0.524
0.358,0.443,0.51,0.509,0.497,0.513
0.368,0.46,0.527,0.51,0.503,0.506
0.38,0.472,0.541,0.51,0.506,0.503
0.392,0.478,0.546,0.509,0.505,0.502
0.396,0.482,0.545,0.507,0.502,0.502
0.392,0.486,0.54,0.504,0.5,0.503
0.385,0.487,0.537,0.503,0.498,0.505
0.383,0.47,0.53,0.502,0.497,0.507
0.385,0.454,0.524,0.501,0.497,0.509

0.567,0.105,0.426,0.481,0.492,0.484
0.561,0.113,0.412,0.48,0.498,0.452
0.55,0.146,0.398,0.482,0.507,0.418
0.551,0.18,0.395,0.484,0.519,0.387
0.563,0.214,0.401,0.485,0.532,0.361
0.583,0.282,0.413,0.482,0.545,0.34
0.614,0.377,0.448,0.479,0.556,0.323
0.654,0.488,0.503,0.479,0.563,0.31
0.673,0.666,0.57,0.486,0.566,0.301
0.616,0.861,0.638,0.502,0.564,0.296
0.505,1,0.683,0.525,0.559,0.309
0.404,1,0.713,0.546,0.552,0.345
0.361,0.983,0.738,0.553,0.541,0.401
0.386,0.823,0.747,0.537,0.525,0.464
0.417,0.716,0.748,0.505,0.504,0.514
0.419,0.653,0.733,0.474,0.482,0.545
0.4,0.605,0.695,0.46,0.463,0.56
0.385,0.559,0.638,0.462,0.454,0.562
0.367,0.503,0.573,0.475,0.455,0.556
0.357,0.456,0.522,0.492,0.464,0.544
0.357,0.429,0.5,0.503,0.476,0.531
0.365,0.43,0.504,0.508,0.488,0.519
0.376,0.442,0.517,0.51,0.495,0.511
0.387,0.453,0.527,0.509,0.497,0.507
0.396,0.459,0.53,0.507,0.496,0.506
0.401,0.463,0.525,0.505,0.493,0.506
0.396,0.465,0.518,0.502,0.491,0.506
0.389,0.461,0.512,0.5,0.49,0.507
0.386,0.452,0.509,0.499,0.49,0.509
0.386,0.439,0.507,0.498,0.49,0.509

0.586,0.008,0.41,0.51,0.484,0.565
