aX,aY,aZ,gX,gY,gZ
0.494,0.405,0.47,0.501,0.498,0.489
0.491,0.398,0.471,0.504,0.498,0.489
0.49,0.39,0.473,0.505,0.499,0.489
0.488,0.382,0.475,0.504,0.499,0.489
0.497,0.383,0.475,0.501,0.499,0.489
0.507,0.395,0.474,0.498,0.5,0.49
0.507,0.399,0.475,0.497,0.5,0.492
0.506,0.392,0.477,0.496,0.5,0.495
0.509,0.387,0.481,0.496,0.5,0.497
0.515,0.385,0.481,0.497,0.5,0.497
0.514,0.387,0.478,0.498,0.499,0.496

0.424,0.879,0.441,0.523,0.487,0.523
0.448,0.731,0.421,0.554,0.496,0.56
0.5,0.574,0.469,0.558,0.512,0.596
0.569,0.576,0.542,0.526,0.524,0.63
0.671,0.667,0.6,0.492,0.524,0.661
0.771,0.639,0.622,0.488,0.511,0.688
0.845,0.38,0.584,0.507,0.49,0.707
0.796,0.048,0.487,0.521,0.465,0.708
0.653,0,0.402,0.506,0.449,0.688
0.515,0,0.355,0.475,0.452,0.651
0.476,0,0.385,0.447,0.47,0.601
0.513,0.146,0.445,0.448,0.491,0.552
0.517,0.263,0.481,0.482,0.499,0.513
0.506,0.256,0.499,0.522,0.501,0.49
0.501,0.234,0.511,0.54,0.501,0.478
0.502,0.249,0.511,0.534,0.501,0.476
0.514,0.295,0.512,0.514,0.501,0.481
0.521,0.34,0.507,0.496,0.5,0.489
0.52,0.377,0.498,0.487,0.498,0.494
0.511,0.392,0.481,0.487,0.495,0.496
0.496,0.389,0.464,0.493,0.493,0.494
0.489,0.383,0.455,0.498,0.493,0.491
0.488,0.388,0.455,0.501,0.495,0.488
0.489,0.401,0.46,0.501,0.498,0.487
0.491,0.408,0.466,0.503,0.499,0.487
0.49,0.411,0.472,0.504,0.5,0.488
0.489,0.408,0.475,0.505,0.499,0.489
0.491,0.402,0.476,0.506,0.5,0.491
0.496,0.397,0.478,0.505,0.5,0.493
0.504,0.391,0.481,0.503,0.501,0.495

0.729,0.536,0.586,0.491,0.483,0.668
0.767,0.372,0.548,0.494,0.464,0.683
0.741,0.181,0.489,0.495,0.444,0.686
0.649,0.009,0.416,0.487,0.43,0.674
0.529,0,0.343,0.471,0.429,0.648
0.439,0,0.292,0.451,0.442,0.609
0.425,0.056,0.314,0.437,0.468,0.563
0.478,0.241,0.377,0.45,0.495,0.521
0.513,0.291,0.444,0.488,0.51,0.495
0.509,0.257,0.487,0.522,0.514,0.48
0.511,0.239,0.505,0.533,0.512,0.473
0.518,0.266,0.505,0.522,0.507,0.474
0.519,0.317,0.495,0.503,0.502,0.48
0.512,0.358,0.481,0.489,0.499,0.488
0.504,0.375,0.47,0.483,0.497,0.494
0.49,0.372,0.458,0.484,0.495,0.494
0.478,0.365,0.45,0.489,0.495,0.491
0.473,0.359,0.451,0.492,0.496,0.486
0.476,0.365,0.458,0.493,0.498,0.481
0.482,0.386,0.462,0.493,0.5,0.476
0.486,0.408,0.465,0.494,0.501,0.475
0.492,0.429,0.465,0.495,0.501,0.475
0.491,0.444,0.465,0.498,0.501,0.477
0.485,0.443,0.467,0.501,0.501,0.481
0.486,0.427,0.473,0.504,0.502,0.486
0.491,0.414,0.481,0.505,0.503,0.49
