aX,aY,aZ,gX,gY,gZ
0.682,0.936,0.514,0.55,0.467,0.631
0.721,0.82,0.49,0.554,0.463,0.664
0.755,0.651,0.473,0.555,0.46,0.693
0.789,0.485,0.462,0.544,0.459,0.715
0.804,0.339,0.471,0.524,0.459,0.73
0.751,0.11,0.43,0.505,0.455,0.736
0.601,0,0.388,0.484,0.454,0.726
0.442,0,0.398,0.458,0.463,0.695
0.403,0,0.453,0.445,0.481,0.644
0.419,0.038,0.509,0.461,0.497,0.583
0.433,0.104,0.545,0.497,0.503,0.527
0.421,0.118,0.568,0.531,0.502,0.487
0.398,0.118,0.586,0.547,0.498,0.465
0.388,0.172,0.586,0.538,0.494,0.457
0.377,0.286,0.561,0.514,0.49,0.46
0.361,0.385,0.534,0.493,0.488,0.47
0.359,0.419,0.519,0.483,0.489,0.481
0.37,0.424,0.51,0.48,0.491,0.487
0.38,0.432,0.507,0.479,0.493,0.487
0.399,0.446,0.504,0.48,0.493,0.483
0.396,0.482,0.502,0.482,0.492,0.476
0.396,0.526,0.491,0.487,0.489,0.47
0.378,0.553,0.485,0.494,0.489,0.468
0.365,0.569,0.48,0.498,0.49,0.471
0.357,0.561,0.477,0.5,0.493,0.477

0.578,0.727,0.581,0.51,0.506,0.412
0.614,0.783,0.602,0.517,0.5,0.416
0.634,0.825,0.62,0.527,0.493,0.423
0.659,0.858,0.626,0.538,0.483,0.434
0.67,0.904,0.633,0.544,0.471,0.452
0.675,0.938,0.626,0.548,0.459,0.477
0.67,0.958,0.611,0.546,0.448,0.511
0.648,0.951,0.581,0.543,0.44,0.548
0.616,0.893,0.539,0.54,0.436,0.584
0.606,0.804,0.5,0.537,0.439,0.617
0.618,0.723,0.477,0.531,0.446,0.644
0.616,0.647,0.451,0.525,0.452,0.664
0.614,0.569,0.427,0.52,0.458,0.679
0.616,0.457,0.416,0.516,0.462,0.69
0.586,0.296,0.394,0.512,0.463,0.697
0.529,0.191,0.395,0.502,0.466,0.695
0.48,0.116,0.411,0.492,0.472,0.681
0.443,0.047,0.428,0.49,0.48,0.656
0.398,0.053,0.456,0.491,0.486,0.619
0.372,0.03,0.463,0.498,0.49,0.58
0.338,0.022,0.471,0.505,0.495,0.548
0.328,0.079,0.501,0.507,0.502,0.517
0.344,0.164,0.55,0.508,0.509,0.492
0.352,0.236,0.584,0.513,0.51,0.473
0.359,0.29,0.603,0.515,0.507,0.462
0.372,0.351,0.607,0.51,0.504,0.457
0.385,0.431,0.594,0.501,0.5,0.455
0.385,0.489,0.565,0.495,0.496,0.457
0.388,0.512,0.548,0.493,0.495,0.462
0.4,0.519,0.54,0.489,0.498,0.467

0.577,1,0.449,0.611,0.489,0.479
0.621,1,0.505,0.624,0.496,0.521
0.663,0.994,0.555,0.595,0.499,0.569
0.685,1,0.555,0.563,0.495,0.618
0.727,0.921,0.534,0.556,0.491,0.661
0.781,0.655,0.479,0.568,0.485,0.693
0.755,0.23,0.369,0.577,0.476,0.711
0.604,0,0.305,0.559,0.472,0.71
0.484,0,0.367,0.522,0.479,0.686
0.499,0,0.483,0.502,0.492,0.647
0.502,0,0.552,0.51,0.494,0.605
0.461,0,0.553,0.521,0.483,0.562
0.411,0.001,0.521,0.521,0.472,0.526
0.384,0.092,0.496,0.516,0.47,0.499
0.363,0.188,0.488,0.511,0.474,0.485
0.354,0.264,0.493,0.505,0.48,0.478
0.356,0.342,0.508,0.499,0.486,0.475
0.36,0.424,0.518,0.495,0.49,0.47
0.373,0.493,0.516,0.495,0.491,0.466
0.373,0.541,0.507,0.496,0.491,0.465
0.384,0.578,0.498,0.497,0.493,0.467
0.389,0.581,0.492,0.497,0.495,0.473
0.397,0.584,0.497,0.495,0.498,0.48
0.401,0.598,0.509,0.492,0.5,0.486
0.399,0.605,0.521,0.491,0.501,0.492
0.391,0.589,0.529,0.494,0.501,0.496
0.383,0.565,0.532,0.496,0.5,0.5
0.379,0.548,0.535,0.497,0.5,0.504
0.376,0.539,0.537,0.496,0.5,0.507
0.378,0.524,0.535,0.496,0.5,0.51

0.558,0.998,0.483,0.513,0.491,0.434
0.547,1,0.482,0.562,0.487,0.454
0.543,0.993,0.477,0.605,0.482,0.48
0.536,0.861,0.477,0.621,0.479,0.51
0.535,0.762,0.486,0.608,0.48,0.543
0.541,0.702,0.491,0.58,0.484,0.575
0.544,0.686,0.491,0.55,0.489,0.606
0.553,0.664,0.485,0.531,0.494,0.632
0.569,0.59,0.47,0.526,0.496,0.651
0.571,0.441,0.449,0.529,0.497,0.662
0.537,0.25,0.427,0.531,0.496,0.666
0.471,0.059,0.418,0.523,0.495,0.658
0.381,0,0.411,0.506,0.496,0.637
0.319,0,0.442,0.484,0.503,0.6
0.341,0.066,0.513,0.469,0.514,0.553
0.388,0.215,0.574,0.478,0.518,0.511
0.385,0.279,0.597,0.502,0.512,0.483
0.357,0.301,0.597,0.519,0.503,0.469
0.353,0.344,0.588,0.518,0.498,0.464
0.356,0.401,0.574,0.506,0.498,0.468
0.363,0.462,0.567,0.493,0.499,0.476
0.375,0.507,0.552,0.484,0.499,0.483
0.384,0.54,0.545,0.482,0.499,0.487
0.394,0.551,0.54,0.485,0.499,0.487
0.399,0.555,0.532,0.49,0.497,0.487
0.395,0.562,0.526,0.493,0.497,0.486
0.39,0.573,0.524,0.495,0.497,0.487
0.382,0.583,0.524,0.496,0.497,0.488
0.381,0.584,0.526,0.497,0.499,0.491
0.378,0.582,0.529,0.497,0.5,0.494

0.573,0.852,0.536,0.489,0.497,0.436
0.566,0.973,0.542,0.5,0.491,0.448
0.559,1,0.54,0.522,0.485,0.467
0.556,1,0.526,0.549,0.48,0.491
0.556,0.986,0.508,0.568,0.476,0.519
0.564,0.914,0.496,0.578,0.474,0.55
0.577,0.826,0.492,0.574,0.475,0.583
0.599,0.758,0.497,0.559,0.478,0.615
0.615,0.699,0.499,0.541,0.479,0.643
0.62,0.608,0.489,0.526,0.48,0.666
0.626,0.488,0.469,0.514,0.482,0.683
0.611,0.391,0.461,0.5,0.485,0.691
0.587,0.313,0.473,0.489,0.487,0.69
0.559,0.211,0.482,0.487,0.489,0.679
0.493,0.07,0.484,0.49,0.489,0.655
0.413,0,0.477,0.488,0.49,0.62
0.376,0.021,0.489,0.484,0.496,0.576
0.384,0.119,0.523,0.49,0.506,0.531
0.41,0.177,0.568,0.509,0.513,0.494
0.405,0.202,0.6,0.525,0.511,0.471
0.39,0.238,0.619,0.528,0.506,0.46
0.384,0.299,0.616,0.519,0.5,0.46
0.378,0.375,0.594,0.503,0.495,0.466
0.374,0.431,0.567,0.491,0.493,0.474
0.376,0.465,0.544,0.486,0.492,0.479
0.374,0.476,0.525,0.485,0.491,0.482
0.383,0.494,0.517,0.485,0.493,0.482
0.381,0.519,0.518,0.487,0.494,0.48
0.381,0.537,0.514,0.49,0.494,0.479
0.372,0.557,0.514,0.494,0.493,0.478

0.555,0.874,0.506,0.483,0.504,0.425
0.551,0.992,0.509,0.503,0.5,0.436
0.542,1,0.51,0.532,0.496,0.454
0.544,1,0.508,0.564,0.493,0.478
0.554,0.951,0.505,0.585,0.491,0.505
0.568,0.888,0.508,0.588,0.49,0.534
0.588,0.842,0.521,0.576,0.488,0.566
0.611,0.805,0.528,0.56,0.487,0.598
0.625,0.749,0.528,0.547,0.484,0.626
0.637,0.64,0.512,0.54,0.481,0.649
0.626,0.466,0.476,0.536,0.478,0.662
0.56,0.273,0.43,0.531,0.476,0.662
0.483,0.19,0.41,0.52,0.476,0.646
0.437,0.2,0.424,0.517,0.479,0.614
0.416,0.202,0.459,0.531,0.485,0.577
0.406,0.149,0.495,0.551,0.487,0.544
0.385,0.087,0.507,0.555,0.486,0.522
0.354,0.114,0.499,0.536,0.484,0.512
0.336,0.174,0.483,0.511,0.486,0.512
0.317,0.234,0.49,0.494,0.492,0.513
0.313,0.259,0.513,0.488,0.497,0.509
0.333,0.292,0.525,0.487,0.5,0.498
0.352,0.373,0.527,0.486,0.501,0.487
0.355,0.444,0.523,0.487,0.499,0.479
0.36,0.481,0.513,0.491,0.499,0.476
0.363,0.508,0.508,0.492,0.5,0.477
0.368,0.535,0.512,0.49,0.502,0.48
0.373,0.56,0.516,0.487,0.504,0.484
0.374,0.574,0.522,0.486,0.505,0.487
0.375,0.572,0.527,0.487,0.505,0.49

0.636,0.904,0.554,0.474,0.508,0.437
0.633,1,0.609,0.528,0.486,0.46
0.621,1,0.603,0.571,0.472,0.49
0.627,0.993,0.589,0.597,0.461,0.528
0.63,0.852,0.565,0.589,0.454,0.569
0.629,0.782,0.526,0.56,0.451,0.608
0.638,0.739,0.481,0.533,0.453,0.641
0.65,0.666,0.442,0.521,0.458,0.665
0.666,0.568,0.43,0.519,0.463,0.681
0.658,0.404,0.416,0.522,0.465,0.688
0.605,0.235,0.412,0.525,0.464,0.683
0.551,0.156,0.44,0.523,0.463,0.664
0.498,0.055,0.447,0.522,0.462,0.636
0.417,0,0.432,0.525,0.462,0.603
0.335,0,0.417,0.518,0.465,0.563
0.314,0.018,0.417,0.509,0.476,0.526
