aX,aY,aZ,gX,gY,gZ
0.349,0.656,0.681,0.487,0.472,0.539
0.331,0.608,0.626,0.493,0.464,0.536
0.326,0.564,0.573,0.5,0.465,0.532
0.325,0.526,0.536,0.506,0.47,0.529
0.333,0.498,0.513,0.509,0.476,0.526
0.347,0.482,0.503,0.508,0.483,0.523
0.362,0.475,0.499,0.507,0.489,0.521
0.375,0.473,0.498,0.506,0.492,0.521
0.388,0.473,0.494,0.506,0.495,0.52
0.402,0.469,0.49,0.507,0.496,0.519
0.414,0.458,0.489,0.508,0.497,0.519
0.417,0.439,0.487,0.508,0.497,0.518
0.413,0.42,0.483,0.507,0.495,0.518
0.406,0.408,0.48,0.505,0.495,0.517
0.402,0.402,0.476,0.504,0.495,0.515

0.364,0.999,0.558,0.492,0.544,0.392
0.339,1,0.654,0.478,0.534,0.447
0.345,0.982,0.715,0.472,0.519,0.493
0.342,0.872,0.721,0.48,0.503,0.518
0.331,0.764,0.69,0.492,0.49,0.525
0.328,0.673,0.645,0.502,0.482,0.524
0.326,0.601,0.6,0.509,0.477,0.521
0.323,0.558,0.562,0.509,0.476,0.52
0.321,0.536,0.533,0.507,0.478,0.52
0.324,0.516,0.514,0.507,0.481,0.52
0.332,0.495,0.502,0.508,0.487,0.52
0.347,0.479,0.495,0.509,0.492,0.518
0.36,0.471,0.49,0.509,0.497,0.516
0.373,0.469,0.486,0.509,0.5,0.514
0.39,0.465,0.487,0.509,0.503,0.512
0.406,0.462,0.492,0.507,0.505,0.511
0.412,0.463,0.497,0.505,0.505,0.509
0.407,0.462,0.499,0.502,0.504,0.508
0.4,0.454,0.501,0.501,0.503,0.507
0.395,0.447,0.502,0.499,0.502,0.507
0.388,0.445,0.504,0.497,0.502,0.505
0.381,0.449,0.505,0.496,0.502,0.504
0.38,0.455,0.508,0.495,0.503,0.501
0.375,0.462,0.509,0.496,0.504,0.499
0.376,0.467,0.514,0.497,0.505,0.497
0.376,0.479,0.518,0.497,0.506,0.496
0.378,0.49,0.522,0.496,0.506,0.495
0.378,0.501,0.525,0.496,0.505,0.496
0.379,0.506,0.529,0.496,0.504,0.497
0.38,0.507,0.531,0.497,0.503,0.499

0.53,0.145,0.418,0.469,0.507,0.473
0.561,0.164,0.432,0.462,0.51,0.451
0.581,0.202,0.447,0.464,0.512,0.426
0.592,0.254,0.456,0.47,0.515,0.399
0.594,0.315,0.452,0.477,0.519,0.375
0.594,0.419,0.444,0.48,0.522,0.356
0.578,0.565,0.442,0.478,0.526,0.343
0.543,0.722,0.451,0.474,0.528,0.341
0.506,0.883,0.491,0.468,0.528,0.352
0.428,1,0.563,0.465,0.524,0.376
0.346,1,0.631,0.473,0.515,0.413
0.316,1,0.671,0.492,0.505,0.463
0.348,0.911,0.684,0.504,0.494,0.507
0.373,0.783,0.663,0.504,0.483,0.528
0.357,0.679,0.62,0.504,0.475,0.53
0.329,0.614,0.57,0.504,0.47,0.524
0.306,0.589,0.534,0.504,0.472,0.517
0.298,0.585,0.514,0.506,0.478,0.512
0.308,0.571,0.506,0.509,0.487,0.51
0.328,0.545,0.505,0.513,0.494,0.511
0.348,0.522,0.507,0.514,0.499,0.512
0.367,0.504,0.505,0.513,0.5,0.514
0.382,0.492,0.501,0.511,0.5,0.515
0.393,0.484,0.497,0.509,0.5,0.516
0.404,0.479,0.495,0.507,0.499,0.515
0.41,0.481,0.495,0.505,0.499,0.515
0.41,0.478,0.495,0.504,0.499,0.513
0.399,0.469,0.493,0.505,0.5,0.512
0.389,0.457,0.494,0.506,0.5,0.51
0.383,0.455,0.496,0.506,0.501,0.509

0.361,1,0.522,0.501,0.535,0.383
0.351,0.952,0.59,0.507,0.534,0.429
0.366,0.875,0.645,0.498,0.525,0.474
0.383,0.825,0.668,0.485,0.51,0.505
0.37,0.785,0.657,0.479,0.495,0.518
0.342,0.74,0.627,0.484,0.484,0.52
0.324,0.687,0.597,0.495,0.48,0.519
0.328,0.626,0.572,0.507,0.483,0.518
0.344,0.574,0.551,0.514,0.486,0.519
0.359,0.534,0.534,0.516,0.489,0.519
0.369,0.51,0.523,0.514,0.489,0.519
0.377,0.498,0.514,0.511,0.49,0.519
0.383,0.489,0.504,0.509,0.489,0.518
0.385,0.484,0.494,0.508,0.489,0.517
0.387,0.48,0.485,0.507,0.491,0.515
0.39,0.475,0.479,0.507,0.493,0.513
0.396,0.467,0.478,0.508,0.497,0.511
0.403,0.46,0.484,0.507,0.5,0.51
0.403,0.458,0.493,0.505,0.503,0.508
0.402,0.452,0.5,0.504,0.503,0.507
0.394,0.446,0.5,0.502,0.502,0.506
0.389,0.439,0.5,0.501,0.501,0.507
0.386,0.436,0.503,0.499,0.501,0.507
0.384,0.438,0.509,0.498,0.501,0.505
0.377,0.438,0.509,0.498,0.499,0.504
0.377,0.441,0.509,0.498,0.499,0.503
0.377,0.451,0.511,0.498,0.5,0.5
0.382,0.457,0.515,0.499,0.502,0.497
0.386,0.455,0.516,0.501,0.502,0.494
0.38,0.46,0.513,0.5,0.5,0.493

0.534,0.237,0.41,0.475,0.518,0.402
0.537,0.318,0.423,0.472,0.525,0.383
0.535,0.412,0.438,0.474,0.532,0.369
0.533,0.536,0.452,0.481,0.538,0.357
0.507,0.689,0.471,0.493,0.543,0.348
0.436,0.862,0.49,0.508,0.547,0.344
0.364,1,0.514,0.523,0.552,0.354
0.335,1,0.584,0.527,0.557,0.384
0.341,0.999,0.693,0.517,0.553,0.433
0.36,0.908,0.766,0.496,0.533,0.486
0.371,0.813,0.771,0.476,0.504,0.524
0.353,0.729,0.72,0.468,0.477,0.541
0.317,0.66,0.643,0.473,0.461,0.542
0.299,0.599,0.579,0.486,0.459,0.536
0.306,0.554,0.533,0.499,0.467,0.529
0.327,0.525,0.509,0.508,0.479,0.522
0.344,0.51,0.497,0.512,0.487,0.516
0.356,0.508,0.492,0.512,0.492,0.514
0.374,0.509,0.49,0.512,0.495,0.514
0.387,0.503,0.484,0.512,0.497,0.516
0.396,0.491,0.477,0.512,0.497,0.517
0.397,0.479,0.472,0.512,0.497,0.517
0.399,0.474,0.471,0.511,0.499,0.516
0.402,0.472,0.473,0.51,0.502,0.514
0.404,0.465,0.476,0.51,0.504,0.512
0.407,0.453,0.478,0.51,0.505,0.51
0.407,0.439,0.479,0.509,0.505,0.509
0.403,0.424,0.479,0.507,0.504,0.509
0.399,0.418,0.479,0.505,0.504,0.508
0.394,0.423,0.48,0.502,0.504,0.506

0.562,0.267,0.416,0.491,0.518,0.377
0.576,0.301,0.421,0.485,0.525,0.363
0.59,0.399,0.434,0.473,0.53,0.354
0.584,0.588,0.449,0.463,0.531,0.344
0.53,0.789,0.458,0.464,0.53,0.336
0.45,0.954,0.478,0.479,0.535,0.337
0.408,1,0.532,0.499,0.545,0.353
0.422,0.932,0.615,0.515,0.548,0.386
0.444,0.835,0.688,0.507,0.534,0.429
0.419,0.863,0.712,0.476,0.504,0.469
0.364,0.916,0.688,0.453,0.473,0.499
0.313,0.911,0.639,0.454,0.458,0.516
0.284,0.846,0.586,0.474,0.459,0.523
0.293,0.737,0.548,0.499,0.471,0.525
0.322,0.628,0.531,0.514,0.483,0.525
0.344,0.555,0.53,0.518,0.491,0.524
0.362,0.516,0.528,0.516,0.493,0.523
0.369,0.496,0.517,0.513,0.491,0.522
0.371,0.484,0.502,0.511,0.49,0.521
0.376,0.478,0.489,0.511,0.491,0.518
0.385,0.475,0.48,0.511,0.494,0.515
0.398,0.474,0.476,0.51,0.497,0.513
0.409,0.474,0.477,0.51,0.5,0.51
0.41,0.473,0.48,0.509,0.503,0.507
0.406,0.468,0.485,0.508,0.505,0.506
0.402,0.46,0.489,0.506,0.505,0.505
0.394,0.455,0.494,0.503,0.504,0.505
0.386,0.449,0.502,0.502,0.504,0.503
0.383,0.444,0.504,0.501,0.504,0.501
0.378,0.449,0.509,0.5,0.504,0.498

0.567,0.186,0.433,0.504,0.507,0.393
0.558,0.237,0.43,0.495,0.511,0.374
0.561,0.314,0.437,0.483,0.516,0.36
0.577,0.453,0.457,0.468,0.52,0.348
0.569,0.635,0.474,0.457,0.52,0.339
0.511,0.813,0.475,0.455,0.515,0.337
0.431,0.954,0.478,0.462,0.511,0.348
0.337,1,0.486,0.478,0.512,0.37
0.272,1,0.484,0.501,0.517,0.399
0.273,1,0.522,0.527,0.526,0.438
0.318,0.842,0.601,0.536,0.53,0.481
0.369,0.713,0.676,0.517,0.523,0.516
0.401,0.679,0.704,0.488,0.504,0.537
0.391,0.667,0.686,0.471,0.481,0.545
0.362,0.634,0.634,0.472,0.463,0.545
0.345,0.591,0.576,0.484,0.458,0.542
0.346,0.546,0.529,0.498,0.463,0.535
0.355,0.505,0.502,0.507,0.472,0.528
0.366,0.481,0.493,0.51,0.48,0.521
0.375,0.472,0.494,0.508,0.486,0.517
0.385,0.471,0.498,0.506,0.49,0.515
0.394,0.474,0.501,0.503,0.491,0.515
0.401,0.48,0.499,0.502,0.492,0.515
0.409,0.48,0.497,0.503,0.493,0.514
0.414,0.475,0.496,0.505,0.494,0.513
0.414,0.467,0.496,0.506,0.495,0.512
0.413,0.455,0.497,0.507,0.495,0.511
0.406,0.443,0.497,0.507,0.494,0.51
0.406,0.43,0.496,0.507,0.494,0.51
0.4,0.42,0.492,0.507,0.494,0.51

0.562,0.181,0.424,0.487,0.499,0.461
0.576,0.203,0.421,0.495,0.508,0.434
0.578,0.23,0.418,0.502,0.517,0.409
0.576,0.262,0.416,0.504,0.524,0.389
0.577,0.298,0.416,0.501,0.53,0.374
0.592,0.348,0.425,0.49,0.535,0.364
0.605,0.47,0.447,0.472,0.536,0.355
0.583,0.677,0.475,0.454,0.533,0.348
0.511,0.844,0.483,0.448,0.525,0.35
0.41,0.958,0.506,0.46,0.519,0.365
0.319,1,0.539,0.478,0.519,0.391
0.265,1,0.575,0.503,0.525,0.421
0.29,0.95,0.641,0.531,0.532,0.458
0.352,0.798,0.713,0.532,0.531,0.489
0.384,0.752,0.75,0.51,0.516,0.507
0.371,0.734,0.737,0.491,0.491,0.517
0.342,0.7,0.688,0.485,0.468,0.525
0.319,0.648,0.623,0.489,0.456,0.53
0.314,0.583,0.561,0.498,0.454,0.535
0.324,0.519,0.51,0.507,0.458,0.536
0.34,0.468,0.476,0.513,0.467,0.534
0.358,0.441,0.458,0.515,0.476,0.528
0.375,0.436,0.452,0.514,0.484,0.522
0.389,0.445,0.451,0.511,0.49,0.518
0.4,0.455,0.454,0.508,0.495,0.515
0.408,0.458,0.459,0.507,0.499,0.513
0.412,0.455,0.466,0.507,0.502,0.511
0.412,0.449,0.474,0.507,0.505,0.509
0.408,0.44,0.48,0.506,0.506,0.507
0.403,0.431,0.485,0.506,0.506,0.506

0.56,0.253,0.402,0.464,0.519,0.393
0.562,0.384,0.423,0.458,0.523,0.377
0.563,0.518,0.444,0.452,0.527,0.361
0.54,0.746,0.476,0.45,0.529,0.344
0.463,0.995,0.489,0.461,0.532,0.33
0.382,1,0.487,0.489,0.54,0.336
0.319,1,0.517,0.526,0.55,0.369
0.312,1,0.594,0.547,0.558,0.42
0.358,0.86,0.702,0.537,0.555,0.476
0.413,0.75,0.766,0.504,0.536,0.522
0.424,0.721,0.773,0.47,0.506,0.546
0.393,0.712,0.739,0.457,0.478,0.55
0.359,0.678,0.68,0.466,0.462,0.544
0.345,0.629,0.619,0.485,0.458,0.538
0.353,0.58,0.569,0.503,0.461,0.531
0.364,0.532,0.529,0.515,0.468,0.526
0.372,0.492,0.504,0.52,0.473,0.522
0.376,0.466,0.489,0.518,0.478,0.52
0.378,0.458,0.479,0.512,0.48,0.52
0.383,0.464,0.475,0.506,0.483,0.519
0.388,0.475,0.475,0.502,0.486,0.518
0.394,0.484,0.477,0.501,0.491,0.515
0.401,0.484,0.48,0.502,0.495,0.513
0.402,0.471,0.484,0.505,0.498,0.512
0.399,0.452,0.487,0.507,0.499,0.511
0.397,0.438,0.491,0.506,0.5,0.511
0.396,0.43,0.493,0.505,0.499,0.511
0.391,0.426,0.493,0.503,0.498,0.51
0.389,0.424,0.491,0.502,0.497,0.509
0.384,0.428,0.489,0.501,0.498,0.507

0.486,0.783,0.509,0.467,0.522,0.357
0.419,0.951,0.516,0.477,0.522,0.364
0.351,1,0.52,0.49,0.522,0.389
0.311,0.971,0.551,0.506,0.524,0.426
0.326,0.859,0.608,0.51,0.527,0.463
0.357,0.804,0.659,0.498,0.524,0.485
0.358,0.801,0.687,0.483,0.513,0.495
0.335,0.784,0.683,0.478,0.5,0.502
0.319,0.734,0.658,0.483,0.49,0.51
0.315,0.674,0.627,0.491,0.485,0.518
0.323,0.615,0.596,0.498,0.484,0.523
0.338,0.563,0.571,0.503,0.485,0.526
0.354,0.524,0.552,0.505,0.486,0.527
0.367,0.499,0.535,0.505,0.487,0.526
0.379,0.483,0.522,0.505,0.488,0.524
0.386,0.475,0.51,0.504,0.49,0.522
0.395,0.475,0.503,0.504,0.491,0.519
0.403,0.478,0.5,0.504,0.494,0.515
0.404,0.477,0.501,0.505,0.496,0.512
0.402,0.47,0.503,0.506,0.498,0.509
0.399,0.462,0.507,0.506,0.499,0.508
0.396,0.455,0.51,0.506,0.5,0.507
0.393,0.449,0.51,0.506,0.499,0.507
0.39,0.444,0.509,0.505,0.498,0.507
0.386,0.443,0.507,0.504,0.497,0.507
0.382,0.442,0.503,0.503,0.497,0.506
0.381,0.441,0.501,0.502,0.497,0.504
0.38,0.444,0.5,0.5,0.498,0.502
0.378,0.451,0.502,0.499,0.499,0.499
0.378,0.46,0.504,0.499,0.5,0.497

0.434,0.972,0.53,0.467,0.527,0.371
0.373,0.997,0.565,0.489,0.527,0.393
0.37,0.896,0.6,0.504,0.525,0.429
0.376,0.801,0.664,0.499,0.52,0.464
0.372,0.767,0.687,0.485,0.508,0.486
0.342,0.759,0.674,0.477,0.493,0.497
0.316,0.743,0.651,0.48,0.483,0.501
0.299,0.71,0.618,0.491,0.482,0.502
0.301,0.666,0.591,0.503,0.487,0.503
0.318,0.616,0.574,0.511,0.492,0.505
0.335,0.575,0.561,0.514,0.495,0.508
0.347,0.548,0.553,0.512,0.496,0.51
0.356,0.531,0.544,0.509,0.495,0.513
