aX,aY,aZ,gX,gY,gZ
0.51,0.6,0.517,0.499,0.5,0.503

0.543,0.359,0.432,0.469,0.54,0.342
0.731,0.538,0.519,0.474,0.548,0.313
0.787,0.679,0.57,0.488,0.549,0.289
0.808,0.867,0.621,0.509,0.547,0.274
0.759,1,0.679,0.538,0.541,0.275
0.619,1,0.698,0.576,0.529,0.297
0.497,1,0.639,0.606,0.516,0.347
0.497,0.949,0.58,0.605,0.507,0.419
0.547,0.725,0.545,0.568,0.503,0.489
0.577,0.61,0.544,0.508,0.498,0.536
0.569,0.624,0.577,0.45,0.491,0.559
0.549,0.684,0.616,0.418,0.483,0.567
0.53,0.729,0.626,0.422,0.477,0.562
0.521,0.715,0.6,0.455,0.478,0.547
0.51,0.664,0.555,0.497,0.485,0.526
0.494,0.619,0.519,0.527,0.492,0.506
0.497,0.577,0.502,0.539,0.498,0.494
0.499,0.566,0.497,0.534,0.499,0.489
0.496,0.586,0.501,0.519,0.497,0.49
0.498,0.613,0.506,0.504,0.495,0.495
0.495,0.632,0.51,0.492,0.494,0.502
0.496,0.629,0.513,0.487,0.494,0.509
0.501,0.619,0.517,0.485,0.495,0.513
0.505,0.607,0.521,0.487,0.496,0.514
0.504,0.599,0.522,0.489,0.497,0.512
0.504,0.594,0.523,0.492,0.498,0.509
0.503,0.595,0.525,0.495,0.499,0.506
0.502,0.595,0.525,0.498,0.5,0.504
0.504,0.596,0.525,0.5,0.501,0.502
0.511,0.6,0.528,0.501,0.501,0.501

0.655,0.432,0.48,0.454,0.543,0.343
0.747,0.534,0.515,0.464,0.546,0.311
0.816,0.663,0.55,0.479,0.546,0.286
0.841,0.945,0.615,0.497,0.542,0.272
0.707,1,0.665,0.526,0.533,0.274
0.505,1,0.645,0.57,0.521,0.309
0.46,1,0.6,0.602,0.516,0.375
0.521,0.9,0.57,0.6,0.515,0.45
0.571,0.68,0.556,0.566,0.51,0.507
0.579,0.589,0.569,0.508,0.501,0.54
0.561,0.623,0.598,0.455,0.49,0.554
0.528,0.69,0.618,0.429,0.478,0.556
0.498,0.746,0.612,0.435,0.472,0.55
0.491,0.746,0.587,0.468,0.476,0.538
0.492,0.686,0.546,0.508,0.485,0.522
0.484,0.61,0.504,0.536,0.493,0.507
0.486,0.561,0.487,0.542,0.498,0.498
0.491,0.559,0.49,0.531,0.5,0.494
0.494,0.585,0.503,0.514,0.499,0.495
0.496,0.614,0.513,0.499,0.498,0.498
0.493,0.631,0.518,0.49,0.496,0.503
0.496,0.628,0.519,0.488,0.495,0.508
0.499,0.62,0.52,0.489,0.496,0.51
0.501,0.609,0.521,0.492,0.497,0.509
0.499,0.604,0.522,0.495,0.498,0.507
0.497,0.601,0.522,0.499,0.5,0.504
0.497,0.598,0.523,0.503,0.501,0.502
0.497,0.597,0.523,0.506,0.502,0.5
0.498,0.596,0.523,0.507,0.503,0.499
0.502,0.597,0.525,0.507,0.504,0.498

0.644,0.376,0.447,0.458,0.537,0.322
0.802,0.613,0.525,0.462,0.536,0.296
0.82,0.789,0.562,0.472,0.53,0.282
0.774,0.995,0.606,0.49,0.522,0.282
0.637,1,0.63,0.519,0.512,0.3
0.499,1,0.6,0.553,0.504,0.343
0.479,1,0.537,0.573,0.502,0.406
0.524,0.822,0.488,0.56,0.504,0.472
0.558,0.661,0.487,0.519,0.506,0.519
0.571,0.651,0.53,0.466,0.506,0.544
0.565,0.714,0.593,0.431,0.502,0.553
0.553,0.761,0.627,0.429,0.496,0.552
0.548,0.754,0.615,0.455,0.491,0.542
0.539,0.703,0.574,0.493,0.491,0.526
0.524,0.651,0.533,0.522,0.493,0.509
0.515,0.618,0.508,0.535,0.496,0.497
0.513,0.6,0.497,0.532,0.496,0.493
0.508,0.607,0.494,0.52,0.495,0.494
0.504,0.629,0.498,0.506,0.493,0.499
0.504,0.645,0.502,0.495,0.493,0.506
0.505,0.641,0.504,0.491,0.493,0.512
0.51,0.626,0.505,0.491,0.495,0.516
0.513,0.612,0.506,0.493,0.496,0.517
0.514,0.603,0.508,0.496,0.498,0.515
0.513,0.599,0.51,0.499,0.499,0.512
0.513,0.594,0.512,0.502,0.5,0.508
0.513,0.59,0.512,0.505,0.5,0.506
0.513,0.591,0.512,0.507,0.501,0.503
0.516,0.589,0.512,0.507,0.501,0.502
0.52,0.592,0.512,0.505,0.501,0.501

0.788,0.694,0.545,0.476,0.534,0.294
0.778,0.926,0.563,0.485,0.527,0.284
0.67,1,0.59,0.508,0.521,0.291
0.516,1,0.589,0.548,0.518,0.321
0.46,1,0.567,0.585,0.521,0.377
0.514,0.891,0.549,0.589,0.523,0.443
0.575,0.666,0.56,0.553,0.518,0.497
0.574,0.63,0.593,0.491,0.505,0.529
0.548,0.708,0.629,0.441,0.49,0.544
0.511,0.774,0.636,0.429,0.477,0.549
0.494,0.757,0.594,0.454,0.474,0.544
0.479,0.688,0.535,0.493,0.48,0.529
0.474,0.623,0.491,0.523,0.49,0.512
0.476,0.584,0.478,0.535,0.498,0.5
0.483,0.587,0.49,0.529,0.501,0.496
0.492,0.615,0.506,0.517,0.501,0.498
0.497,0.632,0.511,0.505,0.498,0.503
0.497,0.631,0.509,0.498,0.496,0.509
0.498,0.62,0.506,0.495,0.495,0.512
0.5,0.609,0.506,0.494,0.496,0.513
0.501,0.602,0.508,0.496,0.498,0.512
0.499,0.602,0.511,0.498,0.499,0.509
0.497,0.601,0.513,0.501,0.501,0.506
0.496,0.594,0.514,0.504,0.503,0.503
0.496,0.592,0.514,0.507,0.504,0.501
0.501,0.588,0.515,0.508,0.505,0.5
0.506,0.594,0.52,0.506,0.505,0.5
0.51,0.603,0.524,0.503,0.505,0.501
0.513,0.613,0.528,0.501,0.503,0.503
0.517,0.615,0.529,0.499,0.502,0.504

0.792,0.639,0.531,0.495,0.554,0.285
0.837,0.863,0.609,0.507,0.555,0.271
0.76,1,0.693,0.523,0.546,0.275
0.574,1,0.706,0.553,0.527,0.309
0.496,1,0.647,0.577,0.51,0.377
0.53,0.932,0.571,0.57,0.503,0.451
0.56,0.723,0.529,0.542,0.501,0.504
0.552,0.634,0.552,0.501,0.5,0.531
0.558,0.661,0.604,0.463,0.498,0.543
0.545,0.699,0.628,0.448,0.49,0.546
0.519,0.708,0.606,0.459,0.483,0.541
0.505,0.675,0.561,0.485,0.484,0.529
0.487,0.641,0.525,0.51,0.49,0.513
0.485,0.614,0.514,0.525,0.497,0.5
0.494,0.602,0.516,0.527,0.5,0.495
0.502,0.599,0.514,0.518,0.499,0.495
0.501,0.612,0.512,0.506,0.496,0.499
0.501,0.628,0.513,0.496,0.494,0.504
0.502,0.627,0.513,0.491,0.494,0.509
0.503,0.618,0.514,0.49,0.495,0.511
0.503,0.606,0.514,0.492,0.496,0.512
0.504,0.597,0.514,0.494,0.498,0.51
0.504,0.591,0.515,0.497,0.499,0.508
0.503,0.589,0.517,0.498,0.5,0.505
0.503,0.588,0.518,0.5,0.501,0.503
0.506,0.588,0.52,0.5,0.502,0.502
0.509,0.593,0.522,0.5,0.502,0.501
0.512,0.6,0.525,0.499,0.502,0.501
0.515,0.606,0.528,0.498,0.502,0.502
0.519,0.612,0.531,0.498,0.502,0.503

0.728,0.837,0.583,0.481,0.553,0.313
0.665,0.984,0.613,0.502,0.544,0.316
0.577,1,0.638,0.528,0.537,0.336
0.489,1,0.615,0.558,0.532,0.374
0.493,0.958,0.582,0.577,0.529,0.428
0.552,0.729,0.586,0.561,0.525,0.481
0.579,0.638,0.616,0.514,0.513,0.516
0.567,0.666,0.643,0.465,0.497,0.533
0.532,0.723,0.646,0.44,0.481,0.538
0.501,0.745,0.616,0.445,0.473,0.536
0.486,0.711,0.569,0.472,0.476,0.527
0.482,0.654,0.525,0.501,0.486,0.514
0.487,0.612,0.507,0.518,0.497,0.501
0.497,0.607,0.52,0.521,0.505,0.494
0.509,0.622,0.54,0.516,0.507,0.492
0.512,0.637,0.548,0.509,0.504,0.494
0.508,0.645,0.545,0.503,0.5,0.498
0.507,0.642,0.537,0.5,0.497,0.502
0.504,0.63,0.529,0.498,0.495,0.505
0.503,0.618,0.524,0.498,0.495,0.506
0.502,0.608,0.52,0.499,0.495,0.506
0.5,0.599,0.514,0.5,0.496,0.506
0.498,0.591,0.507,0.501,0.497,0.504
0.493,0.587,0.503,0.502,0.498,0.503
0.49,0.586,0.502,0.502,0.5,0.501
