aX,aY,aZ,gX,gY,gZ
0.569,0.612,0.6,0.493,0.465,0.503
0.547,0.613,0.583,0.496,0.465,0.499
0.528,0.615,0.566,0.5,0.466,0.494
0.516,0.612,0.549,0.504,0.468,0.491
0.501,0.61,0.535,0.506,0.469,0.49
0.493,0.615,0.524,0.505,0.47,0.49
0.483,0.622,0.515,0.503,0.472,0.491
0.473,0.625,0.509,0.501,0.474,0.493
0.469,0.626,0.507,0.501,0.477,0.496
0.464,0.627,0.505,0.5,0.481,0.498
0.461,0.626,0.508,0.5,0.485,0.501

0.304,0.592,0.155,0.478,0.546,0.509
0.308,0.612,0.089,0.468,0.579,0.513
0.4,0.638,0.072,0.463,0.623,0.517
0.547,0.681,0.092,0.46,0.669,0.522
0.715,0.74,0.159,0.457,0.706,0.529
0.837,0.785,0.236,0.458,0.733,0.535
0.913,0.786,0.286,0.468,0.747,0.538
0.958,0.714,0.389,0.489,0.753,0.539
0.943,0.613,0.531,0.512,0.75,0.533
0.895,0.528,0.673,0.528,0.731,0.524
0.85,0.495,0.801,0.53,0.699,0.515
0.812,0.496,0.906,0.526,0.659,0.506
0.777,0.512,0.966,0.521,0.614,0.496
0.732,0.537,0.952,0.516,0.568,0.488
0.678,0.567,0.887,0.509,0.527,0.483
0.635,0.619,0.809,0.5,0.496,0.484
0.598,0.661,0.732,0.493,0.476,0.489
0.576,0.675,0.671,0.491,0.466,0.496
0.57,0.66,0.626,0.492,0.462,0.504
0.563,0.631,0.597,0.492,0.461,0.509
0.548,0.616,0.581,0.491,0.462,0.511
0.535,0.61,0.569,0.492,0.465,0.509
0.523,0.599,0.558,0.495,0.467,0.506
0.506,0.592,0.544,0.498,0.468,0.502
0.491,0.59,0.532,0.501,0.47,0.498
0.482,0.594,0.522,0.502,0.472,0.496
0.471,0.599,0.511,0.502,0.473,0.494
0.462,0.605,0.501,0.502,0.475,0.494
0.454,0.612,0.494,0.502,0.478,0.495
0.448,0.62,0.493,0.501,0.483,0.496

0.427,0.772,0.08,0.498,0.648,0.511
0.614,0.783,0.092,0.506,0.694,0.53
0.856,0.751,0.153,0.521,0.731,0.546
1,0.645,0.274,0.545,0.756,0.551
1,0.527,0.443,0.565,0.761,0.548
0.948,0.454,0.621,0.566,0.743,0.542
0.876,0.433,0.765,0.549,0.708,0.536
0.832,0.461,0.867,0.53,0.664,0.526
0.788,0.505,0.927,0.519,0.619,0.515
0.75,0.541,0.912,0.514,0.577,0.506
0.692,0.558,0.845,0.512,0.54,0.499
0.633,0.577,0.769,0.507,0.513,0.497
0.591,0.605,0.716,0.5,0.499,0.5
0.57,0.623,0.685,0.496,0.492,0.505
0.571,0.61,0.66,0.495,0.488,0.511
0.574,0.583,0.639,0.495,0.485,0.514
0.569,0.573,0.624,0.492,0.482,0.514
0.561,0.581,0.614,0.49,0.479,0.511
0.553,0.584,0.599,0.491,0.478,0.508
0.543,0.578,0.581,0.494,0.476,0.504
0.531,0.579,0.564,0.496,0.475,0.501
0.518,0.588,0.55,0.497,0.475,0.498
0.507,0.598,0.538,0.497,0.475,0.496
0.496,0.609,0.527,0.498,0.476,0.496
0.483,0.618,0.517,0.499,0.478,0.496
0.471,0.621,0.512,0.5,0.482,0.497
0.467,0.624,0.516,0.502,0.486,0.499
0.472,0.62,0.524,0.504,0.491,0.502
0.481,0.606,0.526,0.505,0.494,0.504
0.485,0.591,0.527,0.505,0.495,0.505

0.273,0.614,0.064,0.513,0.569,0.505
0.361,0.622,0.042,0.507,0.618,0.515
0.537,0.649,0.09,0.497,0.666,0.527
0.727,0.68,0.159,0.485,0.705,0.538
0.878,0.677,0.255,0.482,0.729,0.546
0.921,0.641,0.386,0.487,0.739,0.544
0.907,0.605,0.526,0.495,0.736,0.535
0.863,0.608,0.677,0.503,0.721,0.525
0.831,0.615,0.797,0.515,0.694,0.516
0.812,0.571,0.872,0.531,0.661,0.509
0.782,0.496,0.911,0.543,0.623,0.502
0.761,0.464,0.908,0.539,0.584,0.495
0.718,0.501,0.87,0.521,0.545,0.489
0.665,0.56,0.817,0.501,0.513,0.488
0.634,0.62,0.766,0.487,0.492,0.492
0.611,0.653,0.714,0.482,0.477,0.497
0.592,0.646,0.667,0.484,0.469,0.503
0.585,0.626,0.634,0.488,0.466,0.506
0.576,0.604,0.607,0.49,0.465,0.506
0.556,0.594,0.583,0.492,0.464,0.504
0.533,0.597,0.564,0.492,0.464,0.501
0.515,0.606,0.55,0.493,0.466,0.498
0.502,0.611,0.538,0.496,0.469,0.497
0.492,0.611,0.528,0.499,0.471,0.496
0.484,0.609,0.519,0.502,0.474,0.495
0.476,0.611,0.513,0.503,0.477,0.495
0.468,0.614,0.51,0.503,0.48,0.496
0.462,0.619,0.511,0.503,0.484,0.497
0.461,0.621,0.517,0.504,0.488,0.499
0.467,0.616,0.524,0.505,0.491,0.502

0.332,0.616,0.281,0.5,0.492,0.495
0.3,0.605,0.22,0.497,0.514,0.501
0.303,0.612,0.169,0.494,0.545,0.508
0.332,0.635,0.119,0.493,0.583,0.512
0.406,0.657,0.087,0.495,0.624,0.515
0.549,0.67,0.108,0.496,0.665,0.523
0.704,0.689,0.153,0.489,0.7,0.535
0.84,0.694,0.212,0.48,0.724,0.547
0.923,0.677,0.332,0.478,0.738,0.552
0.923,0.671,0.479,0.481,0.74,0.548
0.874,0.655,0.63,0.492,0.728,0.539
0.851,0.588,0.783,0.511,0.706,0.531
0.841,0.504,0.9,0.526,0.669,0.522
0.802,0.471,0.94,0.528,0.621,0.508
0.738,0.506,0.91,0.519,0.572,0.494
0.675,0.563,0.849,0.505,0.532,0.488
0.628,0.63,0.785,0.49,0.504,0.49
0.594,0.681,0.721,0.482,0.486,0.497
0.567,0.686,0.668,0.482,0.477,0.505
0.557,0.666,0.636,0.485,0.475,0.511
0.564,0.637,0.62,0.488,0.477,0.515
0.563,0.609,0.61,0.491,0.477,0.516
0.551,0.601,0.6,0.493,0.476,0.512
0.537,0.606,0.589,0.495,0.475,0.508
0.523,0.61,0.575,0.499,0.474,0.504
0.509,0.61,0.559,0.503,0.472,0.501
0.499,0.598,0.538,0.505,0.472,0.5
0.487,0.591,0.52,0.504,0.471,0.5
0.474,0.596,0.504,0.501,0.472,0.5
0.46,0.608,0.493,0.498,0.474,0.5

0.286,0.641,0.155,0.488,0.547,0.503
0.301,0.667,0.084,0.483,0.583,0.512
0.364,0.687,0.029,0.482,0.628,0.521
0.533,0.704,0.018,0.482,0.678,0.531
0.779,0.72,0.083,0.478,0.725,0.544
