aX,aY,aZ,gX,gY,gZ
0.491,0.538,0.582,0.512,0.500,0.466
0.484,0.482,0.601,0.501,0.498,0.463
0.482,0.517,0.603,0.516,0.500,0.465
0.501,0.411,0.626,0.528,0.499,0.465
0.519,0.378,0.611,0.517,0.501,0.476
0.527,0.386,0.615,0.510,0.500,0.477
0.536,0.414,0.614,0.502,0.500,0.487
0.538,0.420,0.613,0.498,0.500,0.493
0.541,0.440,0.599,0.502,0.500,0.494
0.537,0.456,0.609,0.495,0.498,0.496

0.569,0.000,0.076,0.600,0.484,0.542
0.417,0.000,0.176,0.511,0.448,0.552
0.224,0.010,0.533,0.430,0.428,0.578
0.156,0.816,0.810,0.344,0.458,0.606
0.166,1.000,0.803,0.348,0.474,0.601
0.323,1.000,0.740,0.421,0.503,0.568
0.429,1.000,0.581,0.502,0.515,0.511
0.431,1.000,0.562,0.513,0.514,0.494
0.444,0.726,0.531,0.541,0.510,0.469
0.466,0.572,0.566,0.525,0.505,0.462
0.487,0.452,0.587,0.528,0.503,0.463
0.500,0.395,0.604,0.518,0.502,0.467
0.492,0.378,0.606,0.519,0.504,0.468
0.510,0.387,0.626,0.510,0.502,0.473
0.524,0.359,0.649,0.514,0.505,0.487
0.524,0.378,0.650,0.505,0.505,0.490
0.517,0.412,0.657,0.495,0.505,0.493
0.525,0.427,0.614,0.494,0.507,0.497
0.529,0.445,0.615,0.487,0.506,0.499
0.526,0.471,0.615,0.486,0.505,0.500

0.564,0.092,0.383,0.608,0.500,0.522
0.471,0.003,0.359,0.521,0.470,0.547
0.329,0.326,0.565,0.423,0.455,0.573
0.308,0.500,0.654,0.408,0.458,0.578
0.332,0.840,0.754,0.405,0.472,0.577
0.439,1.000,0.755,0.489,0.502,0.528
0.461,1.000,0.723,0.507,0.506,0.514
0.468,0.834,0.659,0.525,0.510,0.492
0.481,0.605,0.610,0.536,0.512,0.476
0.489,0.548,0.603,0.536,0.512,0.474
0.507,0.470,0.594,0.509,0.509,0.475
0.509,0.472,0.584,0.501,0.508,0.476
0.515,0.471,0.583,0.501,0.507,0.476
0.510,0.449,0.592,0.504,0.505,0.477
0.517,0.459,0.623,0.490,0.502,0.479
0.523,0.449,0.618,0.498,0.504,0.480
0.523,0.454,0.637,0.495,0.503,0.484
0.528,0.447,0.627,0.490,0.506,0.485
0.518,0.472,0.635,0.479,0.505,0.485
0.518,0.473,0.626,0.489,0.505,0.487

0.568,0.000,0.420,0.604,0.491,0.529
0.505,0.000,0.470,0.574,0.483,0.541
0.383,0.039,0.589,0.483,0.471,0.564
0.321,0.611,0.578,0.383,0.478,0.583
0.340,0.777,0.600,0.402,0.484,0.583
0.391,0.969,0.655,0.458,0.494,0.570
