aX,aY,aZ,gX,gY,gZ
0.573,0.362,0.354,0.485,0.480,0.495
0.564,0.375,0.407,0.483,0.476,0.499
0.553,0.431,0.490,0.480,0.471,0.506
0.543,0.512,0.572,0.484,0.468,0.512
0.537,0.536,0.584,0.488,0.468,0.511
0.538,0.547,0.599,0.495,0.469,0.510
0.537,0.523,0.610,0.503,0.470,0.508
0.536,0.518,0.613,0.501,0.470,0.507
0.533,0.528,0.633,0.493,0.470,0.507
0.534,0.529,0.658,0.496,0.474,0.506
0.536,0.527,0.659,0.499,0.476,0.506

0.452,0.608,1.000,0.490,0.518,0.497
0.362,0.459,1.000,0.502,0.553,0.491
0.334,0.434,1.000,0.491,0.564,0.491
0.254,0.466,0.933,0.481,0.586,0.494
0.423,0.600,0.102,0.549,0.611,0.500
0.498,0.550,0.000,0.560,0.598,0.501
0.643,0.508,0.000,0.513,0.556,0.496
0.618,0.425,0.274,0.479,0.498,0.494
0.603,0.424,0.340,0.477,0.492,0.496
0.582,0.439,0.416,0.479,0.484,0.500
0.568,0.462,0.485,0.487,0.475,0.507
0.564,0.489,0.514,0.489,0.474,0.508
0.559,0.510,0.539,0.496,0.472,0.510
0.546,0.551,0.587,0.501,0.469,0.509
0.541,0.503,0.632,0.511,0.469,0.508
0.535,0.505,0.651,0.502,0.474,0.507
0.545,0.521,0.629,0.505,0.477,0.508
0.525,0.534,0.673,0.487,0.474,0.505
0.538,0.562,0.659,0.498,0.480,0.503
0.537,0.522,0.665,0.508,0.483,0.502

0.424,0.563,1.000,0.486,0.519,0.501
0.264,0.629,1.000,0.507,0.567,0.499
0.207,0.586,1.000,0.519,0.586,0.497
0.147,0.453,0.817,0.527,0.613,0.498
0.397,0.485,0.019,0.531,0.613,0.505
0.517,0.511,0.000,0.542,0.599,0.509
0.654,0.545,0.000,0.525,0.558,0.508
0.612,0.467,0.188,0.479,0.490,0.497
0.588,0.456,0.285,0.475,0.481,0.497
0.556,0.461,0.423,0.476,0.472,0.499
0.546,0.475,0.517,0.486,0.469,0.503
0.546,0.484,0.529,0.487,0.469,0.504
0.547,0.502,0.539,0.492,0.468,0.505
0.539,0.482,0.572,0.500,0.462,0.505
0.535,0.471,0.597,0.498,0.461,0.505
0.524,0.479,0.641,0.490,0.460,0.507
0.521,0.514,0.659,0.492,0.465,0.509
0.518,0.499,0.674,0.502,0.467,0.510
0.512,0.490,0.708,0.504,0.470,0.510
0.521,0.511,0.701,0.503,0.477,0.511

0.439,0.573,1.000,0.522,0.505,0.505
0.424,0.543,1.000,0.542,0.517,0.504
0.372,0.500,1.000,0.514,0.545,0.499
0.184,0.394,0.917,0.478,0.597,0.499
0.160,0.449,0.796,0.476,0.606,0.501
0.224,0.581,0.468,0.494,0.619,0.503
0.559,0.573,0.000,0.502,0.581,0.495
0.615,0.555,0.000,0.508,0.564,0.494
0.650,0.512,0.000,0.513,0.531,0.492
0.605,0.436,0.198,0.497,0.492,0.489
0.588,0.424,0.269,0.495,0.484,0.490
0.571,0.394,0.373,0.496,0.473,0.494
0.552,0.422,0.492,0.476,0.461,0.505
0.541,0.454,0.532,0.479,0.458,0.507
0.527,0.465,0.586,0.486,0.455,0.510
0.515,0.479,0.646,0.490,0.457,0.513
0.514,0.488,0.652,0.488,0.458,0.513
0.515,0.508,0.641,0.484,0.461,0.513
0.507,0.539,0.678,0.489,0.466,0.513
0.510,0.550,0.679,0.490,0.468,0.513

0.405,0.608,1.000,0.482,0.528,0.494
0.373,0.553,1.000,0.484,0.541,0.490
0.283,0.458,1.000,0.480,0.567,0.487
0.199,0.501,0.824,0.476,0.600,0.491
0.333,0.547,0.299,0.494,0.612,0.492
0.659,0.564,0.000,0.508,0.556,0.490
0.675,0.527,0.000,0.507,0.536,0.488
0.633,0.450,0.120,0.495,0.504,0.485
0.567,0.398,0.406,0.493,0.477,0.493
0.563,0.400,0.443,0.492,0.475,0.496
0.559,0.428,0.484,0.491,0.472,0.501
0.554,0.482,0.531,0.504,0.468,0.508
0.550,0.478,0.541,0.510,0.467,0.509
0.542,0.467,0.563,0.513,0.464,0.510
0.525,0.485,0.596,0.504,0.460,0.512
0.518,0.510,0.612,0.497,0.459,0.512
0.510,0.539,0.647,0.491,0.459,0.511
0.509,0.548,0.688,0.511,0.466,0.508
0.510,0.506,0.697,0.522,0.469,0.507
0.503,0.484,0.729,0.515,0.472,0.507

0.404,0.659,1.000,0.482,0.537,0.489
0.362,0.608,1.000,0.483,0.548,0.484
0.288,0.484,0.967,0.487,0.569,0.478
0.276,0.488,0.698,0.513,0.602,0.485
0.370,0.500,0.368,0.516,0.603,0.488
0.530,0.544,0.083,0.521,0.587,0.491
0.655,0.523,0.035,0.507,0.542,0.488
0.656,0.497,0.095,0.498,0.527,0.485
0.602,0.431,0.344,0.496,0.492,0.489
0.587,0.417,0.410,0.506,0.485,0.493
0.583,0.415,0.438,0.507,0.482,0.495
0.578,0.421,0.485,0.506,0.478,0.499
0.575,0.448,0.522,0.503,0.473,0.504
0.571,0.457,0.530,0.502,0.470,0.507
0.558,0.485,0.566,0.503,0.468,0.508
0.552,0.485,0.585,0.509,0.467,0.509
0.546,0.484,0.591,0.507,0.466,0.509
0.539,0.496,0.598,0.500,0.466,0.509
0.520,0.530,0.600,0.505,0.467,0.508
0.534,0.544,0.583,0.509,0.468,0.508

0.413,0.566,1.000,0.439,0.519,0.500
0.385,0.637,1.000,0.434,0.532,0.498
0.303,0.662,1.000,0.483,0.563,0.494
0.245,0.589,0.732,0.514,0.608,0.487
0.318,0.551,0.408,0.517,0.607,0.486
0.465,0.463,0.120,0.521,0.594,0.487
0.659,0.463,0.000,0.515,0.552,0.493
0.671,0.457,0.000,0.511,0.535,0.495
0.646,0.407,0.103,0.500,0.504,0.496
0.557,0.440,0.460,0.485,0.472,0.507
0.549,0.530,0.533,0.501,0.468,0.513
0.540,0.539,0.536,0.502,0.466,0.512
0.534,0.548,0.564,0.500,0.463,0.510
0.522,0.557,0.603,0.499,0.460,0.508
0.518,0.553,0.613,0.501,0.460,0.507
0.509,0.531,0.642,0.506,0.461,0.505
0.501,0.511,0.716,0.508,0.465,0.505
0.502,0.521,0.726,0.506,0.468,0.505
0.514,0.534,0.719,0.512,0.479,0.504
0.514,0.557,0.665,0.517,0.487,0.504

0.460,0.489,0.991,0.470,0.504,0.501
0.380,0.664,1.000,0.483,0.538,0.496
0.334,0.658,1.000,0.488,0.554,0.491
0.265,0.551,0.953,0.491,0.582,0.483
0.328,0.465,0.425,0.513,0.605,0.485
0.386,0.474,0.245,0.520,0.604,0.488
0.561,0.483,0.000,0.530,0.584,0.495
0.658,0.462,0.021,0.495,0.513,0.493
0.631,0.446,0.121,0.488,0.499,0.492
0.586,0.413,0.303,0.487,0.480,0.494
0.554,0.419,0.473,0.486,0.470,0.501
0.550,0.430,0.509,0.486,0.469,0.503
0.552,0.491,0.568,0.494,0.469,0.509
0.545,0.535,0.580,0.491,0.467,0.511
0.538,0.547,0.581,0.495,0.468,0.511
0.544,0.538,0.578,0.508,0.468,0.509
0.525,0.494,0.626,0.501,0.463,0.506
0.523,0.496,0.656,0.492,0.463,0.505
0.527,0.537,0.715,0.486,0.471,0.507
0.530,0.535,0.715,0.497,0.477,0.508

0.452,0.523,1.000,0.510,0.504,0.507
0.423,0.653,1.000,0.513,0.527,0.506
0.308,0.466,1.000,0.502,0.570,0.494
0.247,0.406,1.000,0.484,0.582,0.492
0.260,0.521,0.473,0.512,0.618,0.501
0.423,0.553,0.025,0.537,0.609,0.506
0.519,0.547,0.000,0.533,0.594,0.506
0.618,0.539,0.000,0.497,0.555,0.500
0.594,0.476,0.206,0.473,0.501,0.494
0.588,0.477,0.261,0.475,0.495,0.495
0.576,0.476,0.335,0.486,0.485,0.497
0.566,0.480,0.412,0.486,0.473,0.499
0.570,0.473,0.424,0.486,0.470,0.499
0.557,0.500,0.462,0.478,0.462,0.500
0.535,0.507,0.525,0.490,0.453,0.503
0.525,0.500,0.546,0.494,0.451,0.504
0.508,0.467,0.586,0.505,0.450,0.504
0.495,0.467,0.692,0.486,0.451,0.507
0.495,0.489,0.705,0.478,0.453,0.507
0.502,0.511,0.724,0.479,0.458,0.509
