aX,aY,aZ,gX,gY,gZ
0.456,0.379,0.445,0.405,0.490,0.549
0.460,0.411,0.442,0.403,0.491,0.548
0.473,0.458,0.438,0.402,0.492,0.545
0.494,0.498,0.445,0.408,0.491,0.539
0.499,0.502,0.456,0.411,0.491,0.537
0.507,0.494,0.503,0.427,0.489,0.530

0.439,0.800,0.586,0.566,0.516,0.467
0.422,0.786,0.549,0.584,0.520,0.461
0.384,0.747,0.464,0.612,0.528,0.448
0.348,0.588,0.345,0.631,0.535,0.432
0.349,0.525,0.314,0.628,0.535,0.429
0.376,0.300,0.297,0.608,0.530,0.428
0.436,0.124,0.301,0.589,0.525,0.440
0.457,0.066,0.312,0.581,0.522,0.447
0.516,0.000,0.381,0.541,0.512,0.471
0.522,0.000,0.452,0.507,0.504,0.498
0.515,0.026,0.470,0.495,0.503,0.506
0.491,0.106,0.496,0.471,0.501,0.520
0.481,0.268,0.467,0.439,0.502,0.533
0.483,0.291,0.460,0.437,0.501,0.535
0.485,0.329,0.454,0.435,0.500,0.537
0.488,0.375,0.456,0.441,0.498,0.539
0.490,0.396,0.462,0.439,0.497,0.539
0.492,0.413,0.473,0.431,0.494,0.538
0.497,0.457,0.496,0.419,0.492,0.535
0.498,0.465,0.507,0.421,0.492,0.534

0.412,0.886,0.631,0.590,0.522,0.465
0.335,0.957,0.527,0.614,0.535,0.446
0.293,0.968,0.429,0.634,0.543,0.437
0.214,0.866,0.188,0.678,0.557,0.419
0.245,0.472,0.000,0.616,0.540,0.400
0.295,0.244,0.006,0.577,0.525,0.400
0.317,0.060,0.235,0.563,0.504,0.408
0.467,0.000,0.268,0.605,0.510,0.447
0.500,0.000,0.266,0.582,0.508,0.461
0.507,0.000,0.334,0.521,0.498,0.488
0.451,0.048,0.426,0.455,0.488,0.529
0.434,0.184,0.432,0.436,0.487,0.540
0.438,0.356,0.434,0.425,0.490,0.547
0.444,0.394,0.438,0.423,0.490,0.547
0.458,0.442,0.450,0.411,0.489,0.544
0.480,0.472,0.463,0.399,0.489,0.536
0.485,0.472,0.476,0.401,0.489,0.534
0.491,0.477,0.502,0.407,0.490,0.531
0.494,0.473,0.541,0.427,0.493,0.527
0.496,0.483,0.549,0.430,0.493,0.527

0.365,0.739,0.484,0.626,0.532,0.448
0.307,0.677,0.287,0.684,0.553,0.438
0.300,0.629,0.218,0.682,0.556,0.435
0.325,0.435,0.097,0.649,0.553,0.428
0.394,0.185,0.133,0.536,0.515,0.431
0.476,0.000,0.265,0.561,0.505,0.457
0.497,0.000,0.360,0.501,0.490,0.497
0.486,0.000,0.391,0.485,0.487,0.507
0.463,0.063,0.431,0.457,0.483,0.523
0.440,0.232,0.457,0.429,0.484,0.538
0.440,0.275,0.463,0.426,0.484,0.540
0.449,0.361,0.491,0.424,0.489,0.544
0.455,0.390,0.497,0.418,0.491,0.544
0.460,0.409,0.496,0.414,0.492,0.543
0.469,0.439,0.496,0.412,0.494,0.541
0.485,0.476,0.502,0.411,0.497,0.535
0.498,0.481,0.501,0.412,0.498,0.533
0.500,0.514,0.513,0.420,0.498,0.532
0.510,0.512,0.521,0.460,0.500,0.528
0.512,0.513,0.525,0.465,0.499,0.527

0.477,0.868,0.635,0.520,0.506,0.480
0.367,0.850,0.549,0.596,0.522,0.445
0.311,0.777,0.419,0.643,0.538,0.424
0.275,0.610,0.310,0.648,0.540,0.419
