aX,aY,aZ,gX,gY,gZ
0.505,0.511,0.639,0.492,0.498,0.502
0.505,0.488,0.659,0.495,0.499,0.500
0.508,0.476,0.649,0.502,0.501,0.501

0.654,0.467,0.000,0.528,0.474,0.490
0.587,0.512,0.000,0.507,0.450,0.489
0.315,0.478,0.000,0.503,0.400,0.489
0.083,0.595,1.000,0.457,0.374,0.495
0.156,0.635,1.000,0.475,0.397,0.497
0.294,0.423,1.000,0.554,0.471,0.498
0.392,0.341,0.995,0.526,0.544,0.510
0.414,0.383,0.793,0.493,0.550,0.512
0.464,0.553,0.528,0.451,0.549,0.511
0.536,0.563,0.421,0.501,0.528,0.500
0.535,0.527,0.471,0.510,0.519,0.497
0.523,0.468,0.555,0.498,0.507,0.495
0.520,0.482,0.571,0.490,0.507,0.496
0.521,0.429,0.608,0.508,0.505,0.500
0.517,0.440,0.622,0.502,0.505,0.503
0.516,0.458,0.621,0.500,0.505,0.504
0.534,0.493,0.569,0.506,0.507,0.505
0.511,0.513,0.628,0.485,0.502,0.505
0.518,0.525,0.610,0.497,0.503,0.505
0.520,0.496,0.629,0.497,0.503,0.504

0.612,0.500,0.000,0.476,0.501,0.494
0.469,0.583,0.000,0.477,0.420,0.498
0.000,0.609,0.987,0.471,0.343,0.497
0.365,0.059,1.000,0.531,0.531,0.506
0.363,0.163,1.000,0.490,0.549,0.517
0.470,0.681,0.431,0.446,0.554,0.524
0.495,0.714,0.397,0.455,0.548,0.516
0.520,0.671,0.393,0.474,0.542,0.509
0.527,0.598,0.446,0.508,0.525,0.499
0.532,0.501,0.490,0.507,0.513,0.494
0.534,0.473,0.540,0.499,0.505,0.495
0.524,0.457,0.592,0.500,0.502,0.499
0.521,0.457,0.607,0.500,0.501,0.500
0.517,0.467,0.621,0.502,0.501,0.502
0.532,0.512,0.562,0.505,0.502,0.504
0.525,0.514,0.587,0.499,0.497,0.502
0.522,0.488,0.631,0.500,0.496,0.499
0.518,0.488,0.668,0.494,0.497,0.500
0.520,0.492,0.648,0.499,0.500,0.501
0.531,0.503,0.617,0.505,0.501,0.502

0.712,0.440,0.000,0.514,0.495,0.495
0.169,0.484,0.018,0.488,0.376,0.497
0.020,0.500,0.325,0.470,0.359,0.497
0.000,0.601,1.000,0.459,0.354,0.503
0.225,0.465,1.000,0.551,0.450,0.505
0.317,0.346,1.000,0.563,0.491,0.506
0.352,0.364,1.000,0.519,0.546,0.515
0.487,0.634,0.458,0.467,0.556,0.510
0.500,0.642,0.434,0.478,0.551,0.507
0.514,0.623,0.431,0.499,0.539,0.500
0.528,0.512,0.463,0.517,0.519,0.492
0.529,0.473,0.500,0.515,0.512,0.492
0.518,0.465,0.578,0.500,0.505,0.495
0.518,0.464,0.586,0.499,0.505,0.496
0.515,0.454,0.576,0.509,0.506,0.500
0.515,0.454,0.617,0.504,0.502,0.503
0.514,0.448,0.621,0.500,0.503,0.503
0.524,0.507,0.614,0.490,0.503,0.504
0.527,0.495,0.615,0.504,0.505,0.505
0.522,0.503,0.615,0.499,0.504,0.506

0.620,0.517,0.003,0.469,0.497,0.492
0.334,0.448,0.005,0.513,0.403,0.498
0.204,0.455,0.265,0.499,0.384,0.497
0.096,0.596,0.903,0.454,0.373,0.500
0.293,0.529,1.000,0.554,0.464,0.498
0.354,0.365,1.000,0.577,0.496,0.499
0.405,0.363,1.000,0.525,0.537,0.506
0.472,0.523,0.590,0.465,0.549,0.508
0.512,0.572,0.458,0.483,0.542,0.505
0.532,0.528,0.480,0.506,0.518,0.496
0.535,0.489,0.486,0.514,0.515,0.496
0.534,0.493,0.493,0.499,0.509,0.495
0.526,0.459,0.565,0.503,0.502,0.497
0.521,0.456,0.592,0.502,0.500,0.498
0.511,0.456,0.644,0.509,0.503,0.501
0.515,0.464,0.622,0.512,0.504,0.504
0.509,0.454,0.645,0.506,0.503,0.504
0.516,0.507,0.648,0.489,0.504,0.503
0.521,0.504,0.616,0.501,0.506,0.502
0.521,0.511,0.615,0.497,0.505,0.501

0.652,0.502,0.000,0.512,0.467,0.495
0.504,0.584,0.000,0.490,0.435,0.493
0.211,0.485,0.212,0.497,0.387,0.491
0.135,0.693,1.000,0.469,0.405,0.497
0.261,0.622,1.000,0.517,0.436,0.498
0.382,0.299,1.000,0.577,0.502,0.498
0.453,0.412,0.765,0.483,0.543,0.514
0.490,0.527,0.555,0.476,0.541,0.515
0.508,0.591,0.504,0.484,0.534,0.511
0.517,0.560,0.520,0.500,0.526,0.504
0.522,0.541,0.522,0.509,0.524,0.503
0.523,0.476,0.532,0.519,0.517,0.500
0.521,0.495,0.545,0.494,0.507,0.501
0.513,0.503,0.559,0.491,0.505,0.501
0.515,0.487,0.583,0.497,0.503,0.501
0.510,0.493,0.610,0.506,0.502,0.502
0.510,0.497,0.614,0.507,0.502,0.502
0.512,0.484,0.589,0.516,0.502,0.504
0.517,0.485,0.631,0.505,0.502,0.502
0.511,0.486,0.646,0.500,0.501,0.501

0.662,0.399,0.000,0.531,0.506,0.501
0.379,0.453,0.000,0.475,0.408,0.502
0.244,0.394,0.187,0.496,0.388,0.504
0.093,0.539,0.945,0.438,0.374,0.512
0.236,0.766,1.000,0.470,0.431,0.519
0.305,0.727,1.000,0.510,0.461,0.516
0.399,0.625,1.000,0.521,0.527,0.508
0.502,0.675,0.521,0.494,0.537,0.495
0.523,0.609,0.475,0.507,0.526,0.491
0.533,0.458,0.498,0.537,0.518,0.489
0.514,0.430,0.570,0.518,0.509,0.495
0.500,0.549,0.614,0.499,0.498,0.504
0.501,0.550,0.619,0.503,0.498,0.503
0.497,0.517,0.654,0.502,0.497,0.500
0.500,0.484,0.665,0.505,0.501,0.499
0.504,0.490,0.649,0.506,0.503,0.500
0.509,0.473,0.625,0.510,0.504,0.502
0.512,0.501,0.622,0.497,0.502,0.503
0.512,0.510,0.624,0.494,0.502,0.503
0.514,0.518,0.621,0.501,0.503,0.503

0.690,0.515,0.000,0.475,0.489,0.496
0.151,0.485,0.140,0.479,0.374,0.493
0.034,0.483,0.471,0.457,0.360,0.494
0.107,0.704,1.000,0.446,0.384,0.506
0.240,0.557,1.000,0.545,0.458,0.507
0.306,0.397,1.000,0.574,0.497,0.507
0.343,0.429,1.000,0.513,0.550,0.513
0.497,0.642,0.398,0.469,0.556,0.499
0.519,0.610,0.365,0.482,0.549,0.497
0.548,0.529,0.360,0.511,0.534,0.491
0.543,0.484,0.404,0.516,0.515,0.491
