aX,aY,aZ,gX,gY,gZ
0.454,0.121,0.526,0.465,0.506,0.58
0.412,0.17,0.522,0.45,0.506,0.601
0.389,0.216,0.534,0.447,0.506,0.623
0.37,0.253,0.547,0.453,0.508,0.642
0.339,0.288,0.556,0.462,0.512,0.658
0.333,0.344,0.563,0.471,0.521,0.67
0.34,0.417,0.563,0.48,0.531,0.677
0.369,0.549,0.542,0.487,0.543,0.678
0.436,0.762,0.503,0.503,0.552,0.673
0.487,0.797,0.503,0.544,0.553,0.66
0.505,0.746,0.494,0.597,0.546,0.64
0.526,0.665,0.518,0.619,0.538,0.615
0.534,0.633,0.531,0.598,0.534,0.587
0.534,0.624,0.527,0.557,0.533,0.56

0.437,0.107,0.54,0.469,0.505,0.595
0.405,0.15,0.548,0.464,0.505,0.618
0.392,0.182,0.555,0.466,0.505,0.639
0.367,0.218,0.558,0.471,0.508,0.657
0.34,0.259,0.563,0.475,0.514,0.671
0.344,0.31,0.564,0.476,0.524,0.68
0.367,0.408,0.547,0.477,0.534,0.682
0.406,0.612,0.506,0.484,0.542,0.678
0.477,0.722,0.477,0.514,0.544,0.666
0.505,0.728,0.479,0.559,0.537,0.65
0.522,0.703,0.493,0.589,0.527,0.627
0.541,0.657,0.498,0.593,0.518,0.601
0.534,0.614,0.498,0.574,0.514,0.576
0.517,0.587,0.515,0.542,0.513,0.551
0.536,0.57,0.493,0.505,0.513,0.53

0.453,0.166,0.496,0.479,0.495,0.616
0.418,0.209,0.507,0.476,0.49,0.632
0.404,0.245,0.523,0.484,0.488,0.648
0.383,0.291,0.542,0.49,0.49,0.661
0.394,0.353,0.558,0.494,0.496,0.669
0.412,0.435,0.558,0.497,0.504,0.672
0.434,0.547,0.545,0.502,0.513,0.669
0.463,0.682,0.523,0.517,0.519,0.66
0.501,0.69,0.525,0.546,0.521,0.646
0.495,0.693,0.544,0.563,0.523,0.629
0.5,0.638,0.544,0.572,0.524,0.607
0.517,0.604,0.543,0.561,0.526,0.583
0.53,0.599,0.535,0.536,0.529,0.558
0.535,0.594,0.518,0.511,0.531,0.536
0.543,0.579,0.494,0.492,0.531,0.518

0.437,0.122,0.554,0.484,0.513,0.602
0.4,0.169,0.56,0.474,0.513,0.623
0.383,0.208,0.57,0.474,0.512,0.643
0.366,0.264,0.571,0.478,0.514,0.658
0.365,0.34,0.58,0.484,0.519,0.668
0.391,0.396,0.582,0.494,0.528,0.671
0.408,0.483,0.567,0.501,0.538,0.669
0.438,0.627,0.536,0.509,0.547,0.661
0.485,0.666,0.519,0.533,0.551,0.647
0.508,0.666,0.508,0.557,0.55,0.63
0.527,0.638,0.515,0.566,0.547,0.611
0.538,0.597,0.516,0.559,0.543,0.589
0.544,0.583,0.504,0.537,0.539,0.567
0.551,0.57,0.484,0.513,0.536,0.546
0.557,0.554,0.463,0.494,0.531,0.528

0.454,0.154,0.543,0.473,0.503,0.582
0.436,0.157,0.539,0.465,0.504,0.6
0.418,0.174,0.54,0.458,0.507,0.617
0.385,0.214,0.541,0.454,0.511,0.633
0.368,0.272,0.538,0.455,0.515,0.648
0.35,0.334,0.538,0.462,0.522,0.66
0.36,0.394,0.541,0.473,0.529,0.666
0.389,0.467,0.534,0.485,0.537,0.668
0.421,0.623,0.515,0.496,0.544,0.663
0.478,0.716,0.499,0.522,0.547,0.653
0.496,0.7,0.504,0.559,0.543,0.637
0.506,0.666,0.505,0.578,0.536,0.617
0.526,0.64,0.513,0.571,0.532,0.593
0.531,0.621,0.506,0.548,0.53,0.569
0.541,0.599,0.491,0.52,0.529,0.545
