aX,aY,aZ,gX,gY,gZ
0.48,0.51,0.64,0.502,0.539,0.477
0.496,0.499,0.621,0.497,0.53,0.478
0.504,0.493,0.61,0.495,0.522,0.48

0.351,0.56,0.56,0.447,0.36,0.568
0.317,0.576,0.641,0.457,0.361,0.571
0.285,0.601,0.729,0.467,0.366,0.572
0.263,0.648,0.813,0.474,0.379,0.57
0.253,0.701,0.877,0.481,0.399,0.564
0.258,0.731,0.908,0.49,0.425,0.553
0.276,0.747,0.91,0.5,0.456,0.537
0.294,0.748,0.902,0.508,0.487,0.518
0.322,0.717,0.86,0.516,0.514,0.498
0.359,0.686,0.815,0.519,0.533,0.483
0.397,0.642,0.767,0.519,0.544,0.471
0.43,0.603,0.722,0.515,0.548,0.464
0.459,0.573,0.685,0.511,0.546,0.461
0.483,0.55,0.654,0.507,0.541,0.461
0.501,0.531,0.631,0.505,0.536,0.464

0.287,0.519,0.757,0.459,0.354,0.548
0.262,0.59,0.831,0.456,0.366,0.55
0.254,0.667,0.881,0.463,0.387,0.549
0.259,0.712,0.915,0.478,0.416,0.544
0.272,0.723,0.938,0.498,0.45,0.534
0.293,0.706,0.935,0.515,0.482,0.52
0.321,0.676,0.909,0.525,0.51,0.505
0.352,0.641,0.865,0.527,0.53,0.491
0.386,0.606,0.812,0.524,0.541,0.48
0.418,0.575,0.762,0.518,0.545,0.473
0.446,0.552,0.716,0.511,0.543,0.47
0.47,0.529,0.679,0.507,0.539,0.47
0.489,0.516,0.652,0.504,0.533,0.472
0.501,0.507,0.632,0.502,0.529,0.476
0.51,0.501,0.62,0.501,0.525,0.479

0.235,0.644,0.823,0.422,0.352,0.551
0.228,0.7,0.888,0.446,0.377,0.554
0.241,0.717,0.941,0.478,0.411,0.548
0.257,0.679,0.965,0.503,0.45,0.534
0.271,0.659,0.954,0.517,0.491,0.517
0.301,0.645,0.906,0.522,0.525,0.501
0.335,0.62,0.844,0.525,0.549,0.487
0.374,0.583,0.78,0.525,0.562,0.478
0.417,0.546,0.721,0.524,0.564,0.472
0.453,0.517,0.675,0.519,0.56,0.469
0.483,0.498,0.637,0.512,0.552,0.469
0.503,0.486,0.613,0.507,0.542,0.471
0.515,0.484,0.596,0.503,0.533,0.475
0.521,0.479,0.59,0.501,0.525,0.479
0.524,0.475,0.591,0.501,0.519,0.483

0.365,0.45,0.572,0.43,0.342,0.538
0.334,0.488,0.629,0.421,0.337,0.544
0.3,0.548,0.681,0.421,0.339,0.551
0.268,0.627,0.737,0.43,0.349,0.558
0.251,0.691,0.8,0.452,0.368,0.56
0.25,0.707,0.874,0.48,0.392,0.557
0.252,0.682,0.927,0.505,0.42,0.547
0.27,0.655,0.946,0.517,0.453,0.533
0.291,0.65,0.928,0.519,0.486,0.517
0.314,0.649,0.88,0.518,0.516,0.5
0.343,0.631,0.825,0.518,0.538,0.485
0.38,0.595,0.771,0.52,0.552,0.474
0.416,0.564,0.724,0.52,0.557,0.466
0.452,0.535,0.684,0.518,0.557,0.463
0.479,0.507,0.655,0.515,0.552,0.463

0.49,0.601,0.329,0.43,0.435,0.574
0.488,0.619,0.314,0.443,0.423,0.569
0.481,0.618,0.307,0.456,0.409,0.559
0.466,0.581,0.324,0.465,0.392,0.546
0.444,0.556,0.357,0.461,0.374,0.533
0.419,0.53,0.398,0.451,0.355,0.522
0.382,0.478,0.454,0.44,0.337,0.515
0.336,0.413,0.534,0.427,0.323,0.514
0.303,0.415,0.618,0.412,0.315,0.519
0.266,0.48,0.687,0.402,0.317,0.531
0.221,0.576,0.756,0.405,0.329,0.547
0.192,0.67,0.83,0.426,0.35,0.56
0.193,0.717,0.894,0.457,0.379,0.564
0.219,0.726,0.935,0.487,0.413,0.558
0.238,0.714,0.944,0.511,0.451,0.545

0.358,0.434,0.53,0.436,0.335,0.533
0.322,0.47,0.594,0.429,0.331,0.539
0.281,0.528,0.663,0.427,0.334,0.548
0.248,0.596,0.745,0.436,0.345,0.556
0.227,0.663,0.828,0.454,0.364,0.561
0.236,0.694,0.899,0.477,0.389,0.559
0.237,0.694,0.934,0.497,0.419,0.55
0.249,0.679,0.957,0.511,0.454,0.536
0.267,0.672,0.945,0.518,0.487,0.519
0.295,0.668,0.905,0.52,0.517,0.502
0.331,0.643,0.854,0.522,0.538,0.488
0.371,0.606,0.799,0.524,0.55,0.478
0.41,0.572,0.75,0.522,0.555,0.47
0.445,0.541,0.707,0.52,0.555,0.466
0.471,0.517,0.672,0.516,0.551,0.465
