aX,aY,aZ,gX,gY,gZ
0.589,0.463,0.609,0.494,0.496,0.512
0.596,0.489,0.595,0.494,0.498,0.513
0.603,0.514,0.579,0.494,0.5,0.513
0.607,0.535,0.569,0.496,0.5,0.512
0.608,0.552,0.566,0.498,0.5,0.51
0.608,0.558,0.57,0.501,0.499,0.507
0.606,0.554,0.58,0.503,0.499,0.504
0.603,0.545,0.593,0.503,0.499,0.501

0.432,0.433,1,0.48,0.523,0.503
0.387,0.445,1,0.484,0.544,0.507
0.34,0.46,1,0.5,0.57,0.511
0.281,0.464,1,0.522,0.598,0.516
0.225,0.469,1,0.534,0.625,0.52
0.167,0.447,0.979,0.53,0.647,0.523
0.127,0.453,0.854,0.506,0.666,0.523
0.098,0.493,0.691,0.471,0.678,0.519
0.127,0.552,0.497,0.445,0.684,0.511
0.206,0.604,0.271,0.438,0.681,0.5
0.318,0.652,0.036,0.456,0.669,0.489
0.441,0.642,0,0.496,0.645,0.482
0.526,0.557,0,0.536,0.611,0.479
0.578,0.494,0,0.543,0.572,0.478
0.565,0.477,0,0.512,0.536,0.477
0.544,0.431,0.067,0.501,0.506,0.479
0.529,0.393,0.252,0.499,0.484,0.483
0.519,0.366,0.425,0.5,0.47,0.488
0.519,0.343,0.569,0.502,0.464,0.495
0.526,0.334,0.671,0.501,0.465,0.502
0.541,0.358,0.721,0.495,0.472,0.508
0.561,0.399,0.721,0.488,0.481,0.513
0.582,0.454,0.687,0.483,0.49,0.517
0.602,0.506,0.641,0.483,0.497,0.518
0.616,0.547,0.602,0.486,0.501,0.517
0.623,0.574,0.578,0.49,0.502,0.515
0.625,0.589,0.568,0.494,0.502,0.511
0.622,0.591,0.567,0.497,0.501,0.506
0.616,0.581,0.574,0.499,0.5,0.501
0.61,0.562,0.582,0.502,0.5,0.497

0.448,0.427,0.999,0.514,0.54,0.506
0.395,0.35,1,0.499,0.559,0.51
0.345,0.323,1,0.483,0.58,0.516
0.266,0.326,1,0.474,0.601,0.523
0.198,0.381,1,0.475,0.622,0.531
0.148,0.471,0.978,0.481,0.644,0.535
0.112,0.554,0.879,0.485,0.663,0.534
0.126,0.601,0.736,0.486,0.677,0.528
0.174,0.641,0.53,0.471,0.684,0.517
0.264,0.716,0.282,0.45,0.682,0.502
0.37,0.763,0.028,0.459,0.669,0.486
0.459,0.577,0,0.509,0.644,0.475
0.526,0.486,0,0.527,0.61,0.472
0.545,0.461,0,0.513,0.575,0.474
0.549,0.424,0.001,0.51,0.544,0.477
0.548,0.382,0.135,0.511,0.519,0.482
0.543,0.349,0.291,0.512,0.5,0.488
0.538,0.33,0.425,0.511,0.488,0.496
0.537,0.33,0.52,0.507,0.483,0.503
0.545,0.364,0.573,0.499,0.483,0.51
0.557,0.428,0.595,0.492,0.486,0.516
0.572,0.482,0.602,0.491,0.489,0.519
0.586,0.519,0.599,0.492,0.492,0.519
0.598,0.55,0.59,0.493,0.495,0.518
0.607,0.569,0.581,0.493,0.496,0.514
0.612,0.575,0.578,0.495,0.497,0.511
0.612,0.579,0.58,0.496,0.497,0.507
0.612,0.573,0.586,0.497,0.498,0.503
0.61,0.565,0.592,0.499,0.498,0.5
0.607,0.551,0.597,0.5,0.499,0.497

0.469,0.402,0.865,0.485,0.51,0.496
0.438,0.407,0.958,0.478,0.522,0.5
0.42,0.427,1,0.482,0.537,0.506
0.384,0.436,1,0.495,0.555,0.511
0.329,0.427,1,0.509,0.578,0.516
0.269,0.433,1,0.515,0.602,0.521
0.223,0.461,1,0.51,0.626,0.524
0.18,0.489,0.936,0.499,0.646,0.524
0.155,0.511,0.814,0.485,0.662,0.522
0.143,0.557,0.674,0.469,0.672,0.514
0.176,0.575,0.525,0.468,0.676,0.506
0.246,0.593,0.353,0.477,0.673,0.498
0.341,0.625,0.179,0.489,0.663,0.492
0.435,0.626,0.024,0.508,0.644,0.487
0.513,0.578,0,0.526,0.618,0.484
0.555,0.514,0,0.529,0.588,0.482
0.556,0.481,0.044,0.515,0.56,0.482
0.555,0.447,0.145,0.507,0.537,0.484
0.551,0.412,0.248,0.505,0.519,0.488
0.549,0.388,0.34,0.503,0.506,0.492
0.548,0.385,0.416,0.5,0.498,0.497
0.551,0.397,0.471,0.497,0.493,0.502
0.56,0.419,0.507,0.494,0.491,0.506
0.569,0.444,0.527,0.491,0.49,0.509
0.58,0.468,0.54,0.49,0.49,0.511
0.591,0.487,0.551,0.491,0.49,0.511
0.599,0.498,0.562,0.492,0.49,0.511
0.605,0.507,0.574,0.493,0.491,0.51
0.607,0.511,0.587,0.493,0.491,0.508
0.608,0.514,0.598,0.495,0.493,0.507

0.406,0.421,1,0.493,0.539,0.5
0.355,0.41,1,0.481,0.561,0.503
0.3,0.435,1,0.469,0.586,0.506
0.254,0.495,1,0.464,0.611,0.508
0.184,0.546,1,0.471,0.633,0.507
0.104,0.585,1,0.483,0.655,0.503
0.033,0.625,0.909,0.492,0.676,0.496
0.042,0.642,0.739,0.502,0.692,0.488
0.104,0.608,0.504,0.5,0.699,0.478
0.215,0.667,0.201,0.483,0.697,0.467
0.349,0.669,0,0.497,0.68,0.459
0.474,0.476,0,0.536,0.647,0.457
0.535,0.497,0,0.523,0.606,0.46
0.535,0.417,0,0.513,0.566,0.463
0.526,0.377,0,0.513,0.532,0.468
0.519,0.327,0.128,0.514,0.505,0.474
0.515,0.302,0.299,0.513,0.487,0.483
0.513,0.288,0.436,0.511,0.476,0.493
0.52,0.302,0.533,0.507,0.472,0.503
0.534,0.341,0.597,0.5,0.473,0.511
0.551,0.38,0.636,0.495,0.476,0.518
0.567,0.421,0.649,0.491,0.48,0.522
0.583,0.466,0.642,0.488,0.486,0.525
0.597,0.507,0.626,0.487,0.49,0.525
0.607,0.546,0.611,0.489,0.493,0.524
0.614,0.576,0.603,0.492,0.495,0.521
0.616,0.594,0.601,0.496,0.496,0.517
0.616,0.602,0.602,0.499,0.497,0.512
0.613,0.595,0.604,0.503,0.499,0.506
0.609,0.578,0.606,0.505,0.5,0.501

0.436,0.556,0.996,0.478,0.523,0.504
0.428,0.576,1,0.488,0.541,0.503
0.394,0.537,1,0.494,0.562,0.501
0.316,0.481,1,0.491,0.585,0.499
0.247,0.496,1,0.479,0.61,0.499
0.214,0.544,0.966,0.472,0.633,0.498
0.189,0.601,0.817,0.469,0.65,0.493
0.196,0.65,0.64,0.476,0.661,0.485
0.257,0.66,0.441,0.494,0.664,0.476
0.334,0.637,0.239,0.515,0.658,0.468
0.436,0.581,0.08,0.535,0.642,0.464
0.512,0.496,0,0.54,0.617,0.464
0.555,0.456,0,0.527,0.589,0.466
0.57,0.407,0.057,0.515,0.561,0.47
0.573,0.366,0.162,0.51,0.537,0.477
0.562,0.34,0.29,0.504,0.518,0.484
0.551,0.337,0.413,0.499,0.505,0.492
0.546,0.339,0.513,0.496,0.499,0.5
0.544,0.358,0.58,0.493,0.498,0.507
0.548,0.392,0.609,0.49,0.5,0.513
0.558,0.438,0.602,0.489,0.504,0.517
0.57,0.485,0.575,0.489,0.507,0.52
0.582,0.523,0.545,0.491,0.509,0.52
0.591,0.552,0.522,0.493,0.509,0.518
0.596,0.569,0.513,0.495,0.507,0.515
0.595,0.574,0.52,0.497,0.505,0.511
0.591,0.57,0.535,0.5,0.503,0.507
0.588,0.561,0.547,0.503,0.502,0.503
0.587,0.549,0.554,0.504,0.501,0.5
0.587,0.535,0.556,0.505,0.502,0.498

0.379,0.325,1,0.498,0.554,0.502
0.315,0.294,1,0.476,0.58,0.508
0.255,0.362,1,0.455,0.607,0.515
0.183,0.463,1,0.45,0.633,0.519
0.125,0.527,0.949,0.461,0.656,0.518
0.118,0.582,0.785,0.471,0.674,0.512
0.112,0.637,0.621,0.475,0.685,0.502
0.204,0.629,0.421,0.481,0.686,0.491
0.3,0.659,0.187,0.481,0.679,0.48
0.413,0.645,0,0.498,0.661,0.472
0.506,0.523,0,0.527,0.632,0.469
0.56,0.478,0,0.526,0.595,0.47
0.567,0.455,0,0.511,0.56,0.473
0.557,0.415,0.075,0.506,0.531,0.477
0.552,0.372,0.237,0.506,0.509,0.482
0.545,0.342,0.384,0.505,0.495,0.489
0.542,0.338,0.494,0.502,0.488,0.496
0.545,0.357,0.564,0.498,0.487,0.504
0.554,0.391,0.602,0.494,0.489,0.51
0.565,0.433,0.61,0.491,0.492,0.514
0.579,0.48,0.595,0.489,0.496,0.517
0.589,0.514,0.572,0.489,0.499,0.516
0.596,0.54,0.551,0.489,0.501,0.515
0.601,0.56,0.542,0.491,0.501,0.511
0.602,0.564,0.541,0.494,0.501,0.508
0.603,0.566,0.546,0.497,0.5,0.504
0.602,0.561,0.556,0.5,0.5,0.5
0.601,0.547,0.564,0.503,0.5,0.497
0.602,0.531,0.571,0.504,0.5,0.494
0.604,0.512,0.577,0.505,0.501,0.492

0.441,0.493,1,0.483,0.527,0.501
0.408,0.51,1,0.484,0.546,0.501
0.373,0.531,1,0.492,0.569,0.502
0.313,0.525,1,0.503,0.593,0.503
0.247,0.52,1,0.505,0.617,0.502
0.202,0.552,0.96,0.497,0.64,0.5
0.19,0.568,0.82,0.488,0.657,0.495
0.176,0.553,0.676,0.482,0.667,0.489
