aX,aY,aZ,gX,gY,gZ

0.59,0.281,0.723,0.538,0.496,0.496
0.584,0.142,0.71,0.568,0.504,0.506
0.574,0,0.656,0.59,0.512,0.522
0.55,0,0.615,0.585,0.515,0.545
0.501,0,0.62,0.557,0.513,0.572
0.407,0,0.647,0.53,0.509,0.602
0.269,0,0.648,0.506,0.508,0.631
0.125,0,0.611,0.484,0.511,0.659
0.029,0.165,0.541,0.465,0.514,0.68
0.048,0.467,0.464,0.46,0.516,0.694
0.143,0.738,0.398,0.475,0.513,0.696
0.266,0.978,0.386,0.489,0.505,0.683
0.366,1,0.431,0.504,0.495,0.657
0.445,1,0.507,0.507,0.486,0.625
0.48,1,0.589,0.502,0.481,0.589
0.488,1,0.653,0.501,0.482,0.556
0.48,1,0.705,0.509,0.486,0.527
0.465,0.898,0.765,0.517,0.492,0.504
0.453,0.767,0.808,0.523,0.5,0.488
0.459,0.666,0.804,0.524,0.51,0.479
0.478,0.607,0.749,0.523,0.521,0.475
0.508,0.574,0.664,0.52,0.528,0.473
0.537,0.556,0.575,0.517,0.532,0.473
0.564,0.535,0.503,0.514,0.531,0.473
0.583,0.506,0.459,0.512,0.526,0.472
0.595,0.474,0.443,0.509,0.519,0.473
0.6,0.442,0.451,0.507,0.511,0.474
0.6,0.416,0.475,0.504,0.504,0.477
0.596,0.395,0.508,0.502,0.498,0.481
0.592,0.377,0.543,0.5,0.495,0.486

0.591,0.228,0.666,0.555,0.497,0.49
0.579,0.054,0.632,0.585,0.503,0.502
0.582,0,0.571,0.602,0.507,0.521
0.554,0,0.53,0.592,0.505,0.547
0.48,0,0.546,0.558,0.496,0.577
0.382,0,0.589,0.519,0.487,0.608
0.249,0,0.615,0.491,0.484,0.636
0.129,0.091,0.619,0.477,0.486,0.661
0.089,0.33,0.585,0.473,0.49,0.677
0.125,0.577,0.541,0.48,0.493,0.683
0.226,0.789,0.499,0.49,0.493,0.677
0.327,0.947,0.476,0.496,0.489,0.659
0.409,1,0.493,0.502,0.484,0.633
0.459,1,0.547,0.502,0.479,0.605
0.477,0.991,0.616,0.498,0.476,0.578
0.48,0.936,0.672,0.499,0.477,0.554
0.48,0.861,0.71,0.505,0.481,0.535
0.482,0.769,0.742,0.511,0.486,0.52
0.485,0.688,0.755,0.511,0.493,0.509
0.494,0.635,0.74,0.509,0.5,0.502
0.508,0.602,0.705,0.507,0.506,0.498
0.524,0.58,0.663,0.507,0.511,0.495
0.538,0.566,0.623,0.506,0.513,0.493
0.55,0.555,0.591,0.504,0.514,0.491
0.56,0.545,0.568,0.502,0.513,0.49
0.567,0.526,0.553,0.503,0.511,0.488
0.571,0.5,0.546,0.503,0.508,0.487
0.573,0.474,0.548,0.503,0.505,0.487
0.573,0.45,0.554,0.502,0.503,0.488
0.572,0.431,0.566,0.499,0.5,0.49

0.591,0.185,0.657,0.54,0.505,0.514
0.579,0.026,0.642,0.566,0.509,0.529
0.557,0,0.62,0.58,0.511,0.551
0.49,0,0.606,0.575,0.51,0.579
0.375,0,0.607,0.554,0.506,0.611
0.221,0,0.621,0.522,0.502,0.643
0.07,0,0.621,0.486,0.5,0.672
0,0.254,0.566,0.451,0.503,0.694
0.035,0.636,0.463,0.436,0.509,0.705
0.168,0.992,0.373,0.447,0.51,0.699
0.321,1,0.375,0.477,0.504,0.674
0.433,1,0.478,0.513,0.493,0.636
0.469,1,0.608,0.515,0.486,0.593
0.471,1,0.7,0.519,0.486,0.555
0.463,0.96,0.747,0.522,0.492,0.527
0.456,0.837,0.762,0.521,0.5,0.507
0.458,0.738,0.752,0.518,0.508,0.495
0.47,0.668,0.719,0.514,0.516,0.488
0.485,0.638,0.667,0.508,0.522,0.484
0.507,0.616,0.602,0.505,0.526,0.481
0.532,0.576,0.543,0.509,0.527,0.478
0.554,0.534,0.5,0.511,0.525,0.477
0.572,0.496,0.476,0.509,0.52,0.476
0.584,0.462,0.469,0.506,0.514,0.477
0.591,0.436,0.476,0.504,0.508,0.48
0.593,0.417,0.494,0.502,0.502,0.484
0.591,0.406,0.518,0.5,0.497,0.488
0.589,0.403,0.546,0.498,0.494,0.493
0.584,0.408,0.573,0.496,0.492,0.498
0.581,0.426,0.593,0.494,0.491,0.502

0.614,0.144,0.69,0.557,0.499,0.495
0.601,0,0.616,0.597,0.507,0.513
0.572,0,0.532,0.619,0.511,0.539
0.492,0,0.513,0.602,0.505,0.572
