aX,aY,aZ,gX,gY,gZ
0,0.492,0.762,0.489,0.302,0.495
0.021,0.482,1,0.487,0.308,0.496
0.114,0.465,1,0.486,0.328,0.498
0.215,0.428,1,0.489,0.363,0.502
0.328,0.396,1,0.493,0.41,0.507
0.404,0.473,1,0.49,0.462,0.514
0.46,0.597,1,0.489,0.506,0.518
0.503,0.672,0.986,0.498,0.535,0.516
0.538,0.7,0.753,0.503,0.548,0.508
0.555,0.676,0.596,0.504,0.549,0.498
0.561,0.605,0.518,0.506,0.542,0.489
0.557,0.528,0.502,0.505,0.53,0.484
0.55,0.461,0.522,0.503,0.519,0.483
0.543,0.427,0.548,0.5,0.51,0.486
0.539,0.426,0.573,0.496,0.504,0.49
0.533,0.432,0.595,0.495,0.502,0.495
0.526,0.444,0.607,0.496,0.501,0.498
0.521,0.463,0.607,0.497,0.502,0.5
0.518,0.48,0.599,0.499,0.503,0.502
0.515,0.493,0.59,0.501,0.504,0.503
0.514,0.507,0.582,0.502,0.504,0.503
0.514,0.517,0.575,0.502,0.503,0.502
0.513,0.525,0.572,0.502,0.502,0.501

0.573,0.551,0.21,0.498,0.463,0.489
0.555,0.558,0.187,0.5,0.445,0.486
0.515,0.565,0.187,0.5,0.425,0.483
0.457,0.563,0.226,0.498,0.403,0.48
0.387,0.566,0.299,0.494,0.383,0.477
0.316,0.538,0.426,0.488,0.367,0.475
0.26,0.48,0.611,0.485,0.354,0.473
0.233,0.401,0.829,0.487,0.352,0.476
0.258,0.306,1,0.49,0.362,0.482
0.309,0.262,1,0.48,0.383,0.492
0.366,0.306,1,0.466,0.414,0.505
0.434,0.442,1,0.457,0.449,0.517
0.484,0.574,1,0.462,0.481,0.523
0.522,0.675,0.983,0.479,0.505,0.521
0.546,0.711,0.836,0.498,0.52,0.514
0.554,0.706,0.719,0.512,0.528,0.504
0.555,0.658,0.636,0.518,0.53,0.493
0.55,0.596,0.588,0.518,0.528,0.484
0.544,0.521,0.566,0.514,0.523,0.479
0.541,0.462,0.561,0.508,0.517,0.478
0.539,0.434,0.563,0.504,0.511,0.48
0.538,0.405,0.572,0.501,0.506,0.485
0.536,0.4,0.584,0.5,0.503,0.49
0.532,0.406,0.593,0.499,0.501,0.495
0.53,0.421,0.597,0.498,0.5,0.499
0.526,0.442,0.597,0.497,0.5,0.503
0.524,0.46,0.594,0.496,0.5,0.505
0.521,0.481,0.593,0.496,0.5,0.507
0.521,0.5,0.594,0.496,0.499,0.507
0.519,0.514,0.599,0.497,0.499,0.507

0.59,0.589,0.176,0.508,0.465,0.487
0.568,0.526,0.008,0.511,0.439,0.483
0.492,0.543,0,0.497,0.407,0.481
0.37,0.562,0.055,0.483,0.374,0.481
0.229,0.548,0.211,0.475,0.344,0.481
0.109,0.468,0.508,0.468,0.32,0.482
0.039,0.357,0.887,0.46,0.309,0.488
0.083,0.281,1,0.451,0.321,0.5
0.19,0.315,1,0.433,0.352,0.515
0.304,0.466,1,0.422,0.395,0.53
0.398,0.666,1,0.435,0.441,0.538
0.456,0.768,1,0.479,0.481,0.536
0.486,0.789,1,0.52,0.511,0.526
0.498,0.772,0.951,0.535,0.532,0.513
0.503,0.714,0.776,0.533,0.545,0.499
0.51,0.637,0.639,0.524,0.549,0.489
0.514,0.568,0.554,0.515,0.545,0.482
0.522,0.493,0.513,0.511,0.536,0.481
0.526,0.437,0.511,0.51,0.527,0.482
0.528,0.411,0.526,0.506,0.518,0.487
0.528,0.414,0.545,0.501,0.512,0.492
0.527,0.428,0.564,0.498,0.509,0.496
0.523,0.448,0.577,0.498,0.507,0.5
0.52,0.463,0.582,0.498,0.506,0.502
0.515,0.481,0.582,0.498,0.506,0.504
0.512,0.497,0.578,0.498,0.506,0.504
0.51,0.512,0.571,0.498,0.506,0.504
0.51,0.524,0.563,0.497,0.505,0.503
0.51,0.527,0.558,0.498,0.504,0.501
0.508,0.524,0.561,0.499,0.502,0.5

0.551,0.57,0.219,0.457,0.525,0.5
0.584,0.632,0.103,0.477,0.51,0.499
0.606,0.59,0.003,0.523,0.486,0.498
0.594,0.507,0,0.55,0.456,0.495
0.535,0.494,0,0.53,0.423,0.491
0.433,0.545,0,0.489,0.389,0.488
0.291,0.568,0.057,0.459,0.355,0.488
0.143,0.591,0.229,0.442,0.324,0.49
0.014,0.607,0.448,0.438,0.301,0.493
0,0.581,0.708,0.448,0.29,0.496
0,0.525,0.998,0.454,0.293,0.498
0.034,0.519,1,0.445,0.314,0.501
0.173,0.551,1,0.433,0.351,0.506
0.299,0.63,1,0.427,0.396,0.51
0.384,0.694,1,0.438,0.442,0.51
0.426,0.718,1,0.47,0.481,0.507
0.443,0.688,1,0.509,0.51,0.501
0.45,0.641,0.928,0.535,0.531,0.495
0.458,0.587,0.788,0.543,0.543,0.49
0.475,0.555,0.663,0.534,0.549,0.487
0.494,0.534,0.569,0.52,0.546,0.485
0.509,0.511,0.515,0.51,0.538,0.484
0.521,0.48,0.501,0.507,0.527,0.485
0.526,0.45,0.518,0.506,0.517,0.487
0.523,0.44,0.548,0.502,0.509,0.49
0.518,0.449,0.577,0.498,0.503,0.494
0.511,0.463,0.601,0.496,0.501,0.497
0.507,0.469,0.618,0.496,0.5,0.499
0.499,0.491,0.627,0.496,0.502,0.5
0.495,0.492,0.626,0.497,0.503,0.501

0.579,0.539,0.154,0.494,0.496,0.491
0.578,0.509,0.097,0.51,0.476,0.49
0.558,0.5,0.07,0.514,0.452,0.489
0.52,0.512,0.068,0.505,0.427,0.489
0.449,0.539,0.104,0.491,0.4,0.488
0.358,0.552,0.194,0.479,0.374,0.488
0.261,0.54,0.335,0.471,0.352,0.489
0.181,0.526,0.507,0.468,0.336,0.49
0.134,0.491,0.694,0.472,0.329,0.492
0.139,0.442,0.901,0.476,0.333,0.496
0.178,0.42,1,0.469,0.347,0.5
0.248,0.444,1,0.454,0.373,0.507
0.336,0.539,1,0.441,0.406,0.514
0.401,0.643,1,0.44,0.441,0.518
0.449,0.723,1,0.458,0.471,0.516
0.473,0.746,1,0.49,0.496,0.51
0.484,0.722,0.913,0.519,0.513,0.501
0.488,0.665,0.81,0.536,0.525,0.492
0.495,0.594,0.705,0.538,0.532,0.485
0.508,0.543,0.611,0.526,0.532,0.48
0.519,0.495,0.557,0.514,0.527,0.48
0.522,0.456,0.543,0.506,0.519,0.482
0.525,0.446,0.553,0.499,0.51,0.485
0.524,0.441,0.574,0.496,0.504,0.49
0.521,0.452,0.597,0.495,0.5,0.494
0.517,0.463,0.614,0.493,0.499,0.497
0.512,0.481,0.623,0.493,0.499,0.499
0.507,0.487,0.625,0.495,0.5,0.5
0.505,0.492,0.622,0.496,0.501,0.501
0.503,0.507,0.616,0.497,0.502,0.501

