aX,aY,aZ,gX,gY,gZ
0.373,0.654,0.609,0.492,0.499,0.56
0.374,0.661,0.613,0.493,0.501,0.557
0.376,0.666,0.614,0.497,0.502,0.553
0.379,0.663,0.614,0.501,0.504,0.549
0.385,0.666,0.609,0.503,0.505,0.545
0.392,0.681,0.599,0.501,0.507,0.54
0.399,0.691,0.592,0.498,0.508,0.534
0.401,0.682,0.593,0.498,0.508,0.529
0.399,0.667,0.599,0.499,0.508,0.523
0.399,0.652,0.604,0.5,0.508,0.518
0.402,0.64,0.606,0.501,0.509,0.515
0.408,0.629,0.606,0.502,0.51,0.512
0.413,0.619,0.605,0.502,0.511,0.51
0.417,0.612,0.604,0.503,0.512,0.508
0.423,0.609,0.6,0.503,0.513,0.506
0.428,0.609,0.597,0.503,0.514,0.505
0.433,0.607,0.596,0.503,0.514,0.503
0.436,0.603,0.597,0.504,0.514,0.502
0.438,0.597,0.601,0.505,0.514,0.501
0.439,0.591,0.607,0.505,0.514,0.5
0.438,0.589,0.613,0.505,0.514,0.499
0.437,0.587,0.618,0.506,0.515,0.499
0.435,0.59,0.622,0.507,0.516,0.498
0.436,0.596,0.625,0.508,0.517,0.498
0.437,0.611,0.628,0.508,0.518,0.497
0.439,0.623,0.627,0.507,0.519,0.496
0.443,0.636,0.624,0.507,0.521,0.494
0.445,0.645,0.621,0.508,0.522,0.491
0.447,0.648,0.618,0.509,0.523,0.488
0.448,0.648,0.616,0.51,0.524,0.484

0.394,0.624,0.693,0.507,0.485,0.535
0.399,0.628,0.696,0.507,0.49,0.532
0.405,0.64,0.689,0.506,0.494,0.529
0.409,0.652,0.68,0.505,0.499,0.525
0.414,0.66,0.668,0.505,0.502,0.52
0.417,0.665,0.656,0.506,0.505,0.515
0.42,0.663,0.645,0.506,0.508,0.51
0.424,0.659,0.634,0.506,0.51,0.504
0.427,0.646,0.626,0.505,0.511,0.498
0.426,0.622,0.623,0.505,0.511,0.493
0.423,0.593,0.622,0.505,0.511,0.49
0.421,0.568,0.619,0.504,0.511,0.488
0.422,0.545,0.616,0.504,0.511,0.487
0.426,0.529,0.612,0.503,0.511,0.488
0.431,0.526,0.606,0.502,0.51,0.49
0.436,0.534,0.6,0.5,0.51,0.492
0.441,0.552,0.595,0.498,0.509,0.494
0.446,0.573,0.592,0.497,0.507,0.494
0.45,0.596,0.59,0.497,0.506,0.494
0.454,0.612,0.591,0.497,0.505,0.492
0.455,0.617,0.595,0.498,0.504,0.489
0.451,0.609,0.6,0.499,0.503,0.485
0.447,0.592,0.604,0.499,0.503,0.482
0.443,0.576,0.607,0.499,0.503,0.479
0.439,0.557,0.612,0.499,0.503,0.477
0.436,0.54,0.618,0.5,0.502,0.476
0.434,0.535,0.621,0.499,0.503,0.477
0.432,0.541,0.622,0.498,0.504,0.477
0.433,0.548,0.622,0.498,0.504,0.478
0.433,0.567,0.619,0.499,0.505,0.479

0.367,0.616,0.599,0.492,0.478,0.58
0.371,0.629,0.602,0.495,0.478,0.578
0.374,0.625,0.61,0.498,0.477,0.574
0.381,0.648,0.619,0.497,0.477,0.57
0.384,0.645,0.625,0.497,0.477,0.566
0.387,0.648,0.632,0.497,0.477,0.561
0.39,0.646,0.641,0.496,0.477,0.557
0.393,0.648,0.649,0.496,0.478,0.552
0.397,0.65,0.658,0.496,0.479,0.547
0.398,0.636,0.664,0.498,0.481,0.541
0.403,0.639,0.67,0.498,0.484,0.537
0.41,0.634,0.675,0.498,0.487,0.532
0.413,0.629,0.677,0.5,0.49,0.528
0.416,0.63,0.676,0.5,0.493,0.525
0.423,0.627,0.673,0.501,0.496,0.522
0.426,0.619,0.668,0.502,0.499,0.519
0.432,0.613,0.662,0.502,0.501,0.516
0.436,0.609,0.656,0.501,0.503,0.513
0.442,0.603,0.649,0.5,0.504,0.511
0.447,0.598,0.643,0.5,0.505,0.509
0.452,0.592,0.637,0.499,0.505,0.507
0.457,0.588,0.632,0.498,0.505,0.506
0.461,0.584,0.628,0.498,0.504,0.505
0.464,0.582,0.625,0.497,0.503,0.505
0.467,0.58,0.624,0.496,0.503,0.504
0.467,0.576,0.625,0.496,0.502,0.504
0.465,0.572,0.628,0.496,0.501,0.503
0.462,0.565,0.632,0.495,0.501,0.503
0.459,0.562,0.636,0.495,0.501,0.502
0.455,0.559,0.639,0.495,0.502,0.501

0.453,0.666,0.663,0.487,0.528,0.465
0.452,0.668,0.659,0.486,0.529,0.462
0.45,0.666,0.653,0.487,0.531,0.458
0.448,0.659,0.649,0.488,0.532,0.454
0.445,0.65,0.646,0.49,0.533,0.451
0.444,0.638,0.643,0.492,0.535,0.448
0.445,0.626,0.64,0.492,0.536,0.446
0.443,0.62,0.635,0.492,0.537,0.444
0.443,0.615,0.63,0.492,0.538,0.442
0.444,0.614,0.624,0.493,0.539,0.44
0.444,0.609,0.617,0.495,0.539,0.439
0.443,0.603,0.609,0.498,0.54,0.438
0.446,0.596,0.6,0.499,0.541,0.437
0.448,0.59,0.591,0.5,0.541,0.436
0.449,0.583,0.586,0.5,0.541,0.435
0.451,0.567,0.581,0.501,0.54,0.434
0.453,0.554,0.576,0.5,0.539,0.434
0.456,0.539,0.568,0.499,0.539,0.434
0.459,0.534,0.558,0.496,0.538,0.435
0.463,0.53,0.549,0.494,0.537,0.436
0.469,0.528,0.543,0.493,0.535,0.437
0.476,0.533,0.54,0.493,0.533,0.438
0.48,0.537,0.54,0.494,0.531,0.439
0.485,0.541,0.54,0.496,0.53,0.439
0.488,0.537,0.542,0.499,0.528,0.44
0.491,0.53,0.544,0.501,0.527,0.44
0.495,0.525,0.546,0.5,0.526,0.44
0.498,0.522,0.547,0.497,0.524,0.44
0.498,0.519,0.547,0.492,0.523,0.441
0.499,0.518,0.545,0.486,0.522,0.441

0.524,0.063,0.685,0.556,0.501,0.472
0.6,0,0.522,0.621,0.505,0.493
0.597,0.14,0.51,0.53,0.509,0.501
0.551,0.408,0.528,0.43,0.51,0.502
0.529,0.497,0.545,0.432,0.507,0.503
0.546,0.413,0.544,0.483,0.503,0.506
0.558,0.373,0.548,0.502,0.501,0.506
0.549,0.403,0.556,0.493,0.5,0.506
0.542,0.413,0.561,0.49,0.5,0.506
0.548,0.402,0.563,0.495,0.5,0.506
0.554,0.405,0.566,0.495,0.499,0.506
0.556,0.412,0.574,0.495,0.499,0.507
0.556,0.407,0.583,0.497,0.499,0.507
0.558,0.397,0.59,0.5,0.499,0.508
0.559,0.386,0.596,0.502,0.499,0.509
0.559,0.373,0.598,0.502,0.499,0.51
0.559,0.358,0.598,0.5,0.5,0.512
0.558,0.35,0.597,0.496,0.501,0.515
0.559,0.352,0.595,0.49,0.502,0.518
0.56,0.358,0.594,0.484,0.502,0.521
0.56,0.366,0.594,0.481,0.503,0.524
0.559,0.374,0.593,0.48,0.504,0.527
0.557,0.381,0.591,0.48,0.504,0.529
0.556,0.386,0.589,0.481,0.505,0.531
0.556,0.395,0.587,0.48,0.506,0.533
0.554,0.401,0.588,0.481,0.506,0.535
0.551,0.401,0.59,0.483,0.506,0.536
0.547,0.401,0.592,0.483,0.507,0.537
0.546,0.403,0.594,0.482,0.508,0.539
0.546,0.405,0.594,0.479,0.508,0.54

0.558,0.254,0.353,0.487,0.507,0.482
0.555,0.298,0.42,0.472,0.497,0.488
0.555,0.316,0.468,0.463,0.495,0.492
0.548,0.356,0.502,0.464,0.495,0.495
0.55,0.361,0.515,0.474,0.496,0.498
0.553,0.367,0.506,0.486,0.499,0.5
0.549,0.379,0.489,0.493,0.501,0.501
0.547,0.391,0.475,0.495,0.502,0.501
0.55,0.399,0.466,0.495,0.502,0.501
0.552,0.402,0.462,0.495,0.502,0.5
0.555,0.388,0.458,0.497,0.501,0.499
0.554,0.373,0.459,0.498,0.501,0.499
0.554,0.368,0.463,0.496,0.501,0.499
0.554,0.371,0.465,0.493,0.5,0.499
0.555,0.378,0.463,0.49,0.5,0.499
0.557,0.388,0.459,0.489,0.5,0.5
0.555,0.392,0.458,0.49,0.499,0.5
0.549,0.391,0.459,0.491,0.498,0.5
0.546,0.39,0.462,0.493,0.496,0.5
0.546,0.389,0.466,0.494,0.495,0.5
0.545,0.377,0.472,0.496,0.494,0.5
0.543,0.373,0.478,0.497,0.493,0.5
0.543,0.363,0.483,0.497,0.493,0.501
0.542,0.353,0.486,0.496,0.493,0.502
0.543,0.348,0.488,0.493,0.493,0.503
0.544,0.349,0.488,0.489,0.494,0.504
0.545,0.354,0.487,0.487,0.495,0.505
0.546,0.357,0.484,0.487,0.495,0.507
0.548,0.359,0.482,0.488,0.495,0.508
0.549,0.361,0.48,0.49,0.495,0.509

0.484,0.978,0.564,0.374,0.521,0.496
0.494,0.687,0.551,0.513,0.515,0.496
0.532,0.483,0.574,0.574,0.511,0.5
0.523,0.481,0.583,0.536,0.51,0.501
0.515,0.627,0.577,0.479,0.511,0.499
0.523,0.666,0.572,0.471,0.511,0.499
0.526,0.623,0.57,0.49,0.51,0.499
0.53,0.614,0.568,0.495,0.509,0.499
0.533,0.632,0.565,0.491,0.509,0.497
0.533,0.632,0.565,0.492,0.508,0.495
0.533,0.621,0.564,0.495,0.507,0.494
0.535,0.621,0.562,0.496,0.507,0.493
0.536,0.621,0.559,0.496,0.507,0.491
0.538,0.611,0.557,0.498,0.506,0.49
0.538,0.605,0.559,0.498,0.506,0.488
0.538,0.599,0.562,0.498,0.505,0.487
0.538,0.589,0.563,0.499,0.504,0.486
0.539,0.584,0.565,0.499,0.503,0.486
0.54,0.579,0.566,0.499,0.503,0.486
0.542,0.571,0.565,0.5,0.503,0.486
0.544,0.566,0.563,0.5,0.503,0.487
0.546,0.563,0.562,0.498,0.502,0.488
0.546,0.562,0.562,0.497,0.502,0.489
0.547,0.562,0.563,0.495,0.501,0.49
